0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,class
0.2062222222,0.2719638243,0.1881937437,0.0710919089,0.3951868271,0.3256002158,0.3950370793,0.4915946206,0.1143195617,0.0640640641,0.0853537502,0.0989550348,0.2,0.1578548896,0.1823653325,0.2756971301,0.1720029013,0.2465454545,0.4758047549,0.1622431507,0.4706998314,0.5158981699,0.32342918,0.5544325121,0.5042008197,0.4866419073,0.3313253012,0.3246117847,0.6636566558,0.8571428571,0.814600901,0.4131655808,0.3025387127,0.5057508681,0.6702464969,0.726235354,0.6244259786,0.6922117084,0.8937381404,0.9653594771,0.8559351477,0.878021978,1,1,0.8533199771,0.6177239576,0.5547806937,0.5512431777,0.4770408163,0.2587322122,0.1979899497,0.1255349501,0.4743589744,0.253125,0.3378378378,0.7106227106,0.0920502092,0.6163522013,0.6997245179,0.4018475751,1
0.1697777778,0.0633074935,0.080221998,0.0369206599,0.1713109563,0.2454815214,0.2612664005,0.187079731,0.1606693321,0.1076791077,0.1807741387,0.0861304623,0.1207126949,0.0810094637,0.0632962183,0.0989212294,0.144130142,0.2283636364,0.29455081,0.348244863,0.5191821248,0.6028013496,0.6828541001,0.7483680775,0.7923155738,0.8927758476,0.8669120928,0.7818549245,0.7960633117,0.6995845318,0.6245812637,0.6636710851,0.5711576951,0.6225043403,0.6418124169,0.6703005604,0.6453094249,0.4922533014,0.3709677419,0.3437908497,0.2488708743,0.17997558,0.1536836546,0.1867590249,0.1672867773,0.1311407734,0.0695540466,0.070345664,0.0806122449,0.1112548512,0.0090452261,0.062767475,0.141025641,0.253125,0.3459459459,0.4322344322,0.1841004184,0.0471698113,0.0137741047,0.03926097,1
0.3537777778,0.1905684755,0.3501513623,0.0196386489,0.3176060798,0.231184246,0.2104962921,0.2941882805,0.3534725307,0.3693693694,0.442790302,0.642178594,0.519376392,0.4627129338,0.2943123683,0.3063301445,0.256553725,0.2779220779,0.201346518,0.5098458904,0.6629426644,0.6237603517,0.5552715655,0.6636133923,0.5885245902,0.8097520067,0.9900713967,0.9135290364,0.7975852273,0.649834878,0.5350583343,0.7782520782,0.5826398399,0.2326388889,0.0128873888,0.1644421803,0.2938989722,0.4551315379,0.5676786844,0.4506535948,0.5426751592,0.8697191697,0.7927119092,0.7203942987,0.8161133371,0.490986652,0.4501743439,0.6846573681,0.637755102,0.4527813713,0.359798995,0.239657632,0.0961538462,0.24375,0.3108108108,0.2600732601,0.2217573222,0.0566037736,0.1157024793,0.025404157,0
0.2293333333,0.3701550388,0.3234106963,0.0671641791,0.244458518,0.4200161856,0.2655447804,0.2401536984,0.1917666222,0.2365222365,0.2418828867,0.4168777707,0.4589458055,0.4411356467,0.415086769,0.4960309383,0.6041860947,0.7948051948,0.9298337892,0.9356806507,0.9235876897,0.9437685308,0.8219382322,0.7655295852,0.6933401639,0.5392356535,0.5325747434,0.4101255052,0.3615056818,0.2426760413,0.1368834469,0.1468209391,0.3235015274,0.3815104167,0.2704306024,0.2257768721,0.3573146731,0.3047727982,0.357579591,0.5065359477,0.428372901,0.4401709402,0.2853181938,0.1591847609,0.13895249,0.1494426861,0.1068085887,0.0697392359,0.1137755102,0.2238033635,0.1005025126,0.1982881598,0.5288461538,0.446875,0.1081081081,0.2527472527,0.2133891213,0.0943396226,0.1212121212,0.168591224,0
0.3262222222,0.0529715762,0.1271442987,0.0781618225,0.1086130462,0.1011599676,0.2367370222,0.3823246878,0.3006071376,0.3371943372,0.3390046789,0.4453768208,0.3977728285,0.2550157729,0.1137526332,0.1999796458,0.1774945601,0.1918961039,0.288975384,0.3931934932,0.4805016863,0.5853184746,0.6888178914,0.7516319225,0.8850409836,0.9653767821,0.9866131191,0.9800042544,0.9456168831,0.8446788111,0.6303569366,0.3362165805,0.3498367218,0.3008897569,0.1133271965,0.0259806419,0.0965449377,0.1712592284,0.1350411132,0.1008714597,0.0817602779,0.2507936508,0.298125165,0.1832955908,0.1034630796,0.0960506399,0.1539732061,0.2337780473,0.2423469388,0.1228978008,0.0804020101,0.1069900143,0.2403846154,0.034375,0.1972972973,0.1391941392,0.2845188285,0.1289308176,0.0578512397,0.0184757506,0
0.2426666667,0.3804909561,0.3203834511,0.3389630793,0.4901836605,0.587537092,0.5570450656,0.4646974063,0.2049459499,0.1056771057,0.3100808167,0.539740342,0.385003712,0.3221451104,0.3215969505,0.424689599,0.5480261113,0.4342857143,0.4054281506,0.6182577055,0.360455312,0.1809630917,0.3120340788,0.9120867551,0.9355532787,0.3554570504,0.1935519857,0.6397574984,0.7999188312,0.3821242143,0.4842324131,0.7366883846,0.5567260086,0.9177517361,0.7814257952,0.7078960774,0.7942269845,0.4178018093,0.2780940333,0.3318082789,0.2836132021,0.347008547,0.0484552416,0.2147329159,0.2156554093,0.2212742535,0.2163699761,0.2143723469,0.2198979592,0.0750323415,0.1457286432,0.032810271,0.4743589744,0.175,0.5567567568,0.2637362637,0.6234309623,0.1446540881,0.5482093664,0.1547344111,1
0.2391111111,0.0626614987,0.0514631685,0.0216025137,0.1361621279,0.2379282439,0.3146035368,0.2447166186,0.430771509,0.4804804805,0.5589111017,0.761241292,0.7502598367,0.5205047319,0.3214966396,0.2843476491,0.3043207958,0.2967272727,0.4243635599,0.608197774,0.6884485666,0.8276249872,0.8348242812,0.843335439,0.9116803279,0.9982029472,1,0.7387789832,0.458299513,0.3527218494,0.3290978399,0.4796674905,0.393763826,0.2890625,0.0541065767,0.2750891493,0.4068445222,0.2897993137,0.2627029306,0.2741830065,0.0209612044,0.221978022,0.4357010827,0.5849207406,0.6182026331,0.351726985,0.2286658102,0.1406913281,0.0464285714,0.0685640362,0.032160804,0.0684736091,0.3173076923,0.2,0.0216216216,0.1831501832,0.050209205,0.0094339623,0.2203856749,0.0854503464,0
0.0897777778,0.3184754522,0.3057517659,0.1806755695,0.318239392,0.6665767467,0.5935539076,0.4728626321,0.4947430772,0.5964535965,0.3865021976,0.1537365421,0.4625092799,0.6856782334,0.6952552914,0.9758803175,1,0.9265454545,0.6013044393,0.4205907534,0.473123946,0.4920764748,0.6892438765,0.8336491893,0.80625,0.7232538637,0.7885988398,0.5961497554,0.2244318182,0.2111430702,0.6121058103,0.7142215233,0.2523965027,0.4299045139,0.8495448502,0.7126846663,0.4865514979,0.5690963918,0.4872443601,0.2994553377,0.0279096699,0.1356532357,0.340374967,0.3406154256,0.2907842015,0.0873813128,0.0767113232,0.092177077,0.0770408163,0.3635187581,0.0180904523,0.2853067047,0.1378205128,0.575,0.3243243243,0.0659340659,0.1422594142,0.0974842767,0.3112947658,0.1639722864,1
0.0791111111,0.1266149871,0.1281533804,0.1280439906,0.3641545282,0.524952792,0.3610952653,0.1995677233,0.1888049756,0.2410982411,0.3114986531,0.4333438885,0.517891611,0.52,0.5243254088,0.6709749644,0.7308050979,0.8217142857,0.8982747738,0.9554794521,1,0.9981596974,0.8827476038,0.7360496947,0.6277663934,0.6099197316,0.6884203481,0.661880451,0.5446428571,0.4448705657,0.3377613492,0.2391597394,0.0613083325,0.1040581597,0.2381098496,0.3174732552,0.2697354035,0.1829052719,0.1997680793,0.2205882353,0.2309206717,0.3437118437,0.321758648,0.2224590382,0.1731539782,0.1345809825,0.1611304827,0.3544572468,0.3607142857,0.2173350582,0.2050251256,0.3723252496,0.4711538462,0.75625,0.2459459459,0.1355311355,0.1966527197,0.4465408805,0.2809917355,0.0438799076,0
0.112,0.1899224806,0.2946518668,0.3896307934,0.3470550982,0.4364715403,0.4152880776,0.245196926,0.1205390197,0.1561561562,0.0791152701,0.2029765674,0.314922049,0.3179810726,0.3383488815,0.444229595,0.683970573,0.8760519481,0.9110035767,0.7369434932,0.6559865093,0.7082097945,0.8226837061,0.7579490419,0.6919057377,0.5858392237,0.4466755913,0.4603275899,0.4918831169,0.3779695323,0.0728889916,0,0.0136943011,0.2746310764,0.346323003,0.1712684666,0.0136671769,0.1158365395,0.2144212524,0.2029411765,0.3259988419,0.2836385836,0.2055716926,0.1737045424,0.2160847167,0.0546305215,0.077078363,0.1318981201,0.1010204082,0.0685640362,0.0773869347,0.0756062767,0.0320512821,0.215625,0.3297297297,0.1831501832,0.0334728033,0.0503144654,0.0606060606,0.129330254,1
0.3857777778,0.265503876,0.1675075681,0.1563236449,0,0.2087941732,0.4492298916,0.3945725264,0.2255293943,0.1851851852,0.3408478662,0.4786257125,0.6475129918,0.6955205047,0.4453806801,0.2105638103,0.1880634131,0.2936103896,0.2546812539,0.3830265411,0.4161045531,0.2209385543,0.6182108626,0.8911349758,0.8891393443,0.7039654966,0.6472556894,0.8287598383,1,0.8255033557,0.5113780755,0.4687710627,0.7963762773,0.7098524306,0.3776209471,0.1398879266,0.1363437568,0.18488094,0.5067467847,0.5081699346,0.2297625941,0.4326007326,0.3467124373,0.2067403756,0.0437893532,0.0616485482,0.0456964581,0.1112795634,0.0724489796,0.106080207,0.1125628141,0.0841654779,0.0865384615,0.29375,0.427027027,0.5384615385,0.280334728,0.2578616352,0.3195592287,0.1154734411,1
0.2906666667,0.0581395349,0.0887991927,0.1614296936,0.2121595947,0.2883733477,0.4164289789,0.3465417867,0.2059825263,0.4002574003,0.2890968382,0.3168144395,0.3394209354,0.1623974763,0.3470759354,0.320170975,0.2020516009,0.1899220779,0.210288239,0.3715753425,0.2788785835,0.6105715162,0.5584664537,0.3045904401,0.237807377,0.4727446987,0.7930611334,0.6746436928,0.6940949675,0.8572493875,0.5694813446,0.3662098405,0.6576424734,0.8969184028,0.7787664928,0.750585838,0.5945768642,0.4502443589,0.0928737086,0.6503267974,0.806253619,0.722954823,0.432004225,0.2062075396,0.3337149399,0.467730838,0.4092494036,0.1964827168,0.0994897959,0.5989650712,0.4190954774,0.482168331,0.4903846154,0.434375,0.2783783784,0.1611721612,0.3849372385,0.0377358491,0.1983471074,0.1408775982,1
0.6106666667,0.565245478,0.6362260343,0.5652003142,0.3853704877,0.2829781494,0.3029092983,0.3808837656,0.2598844958,0.288002288,0.3689210265,0.5935718809,0.6521158129,0.7000630915,0.5011535761,0.1799307958,0.2310641384,0.2911168831,0.2367978119,0.5918236301,0.8901770658,0.7384725488,0.4875399361,0.2431038113,0.1570696721,0.5935066491,0.7295850067,0.4811742183,0.4623579545,0.5183764781,0.3866235416,0.0979555156,0.0357105235,0.0538194444,0.0092052777,0.0828323994,0.1563525038,0.1250909847,0.2772506852,0.2277777778,0.1268094962,0.3466422466,0.4019012411,0.1543892367,0.083428735,0.0975643319,0.1343365755,0.1719223772,0.2775510204,0.362225097,0.1457286432,0.2082738944,0.483974359,0.121875,0.0648648649,0.1611721612,0.3514644351,0.3081761006,0.258953168,0.143187067,0
0.1564444444,0.0581395349,0.0544904137,0.0734485467,0.1519949335,0.0248179121,0.1905305191,0.1772334294,0.1865837406,0.1552981553,0.2060116263,0.1822355921,0.2758723088,0.2911041009,0.2593038419,0.1969265215,0.2261941768,0.2948571429,0.4032190196,0.4392123288,0.5075885329,0.5968714855,0.6481363152,0.7342598442,0.8903688525,0.9287169043,1,0.977132525,0.8450689935,0.7484819431,0.6585422202,0.5150527971,0.3382492363,0.1915147569,0.1220210699,0.2542027509,0.2491799694,0.2829364667,0.3184693232,0.2185185185,0.0938042849,0.3173382173,0.26987061,0.1713067803,0.2029192902,0.1402229256,0.2114149385,0.2134627047,0.2392857143,0.2820181113,0.0231155779,0.0970042796,0.1282051282,0.128125,0.1864864865,0.1208791209,0.1757322176,0.0817610063,0.0192837466,0.0277136259,1
0.3413333333,0.2551679587,0.2815338042,0.0282796544,0.0367321089,0.2435932021,0.2370222476,0.2334293948,0.3297793573,0.3068783069,0.2954771019,0.488758708,0.5409057164,0.5762776025,0.6802086468,0.7523916141,0.9504714537,0.9819220779,0.8812329055,0.814640411,0.7429384486,0.8177078008,0.6769968051,0.6256053906,0.687295082,0.7620702049,0.5596831772,0.5834928739,0.8860592532,0.8462767657,0.5270879057,0.2800494271,0.3298219741,0.4725477431,0.2746241178,0.0727457972,0.1849989066,0.137672871,0.0037950664,0.1273420479,0.1414012739,0.2606837607,0.2035912332,0.0953776475,0.3106754436,0.3725058484,0.3305193614,0.3095815646,0.3285714286,0.5161707633,0.1045226131,0.0285306705,0.0993589744,0.28125,0.3081081081,0.304029304,0.2426778243,0.1823899371,0.0798898072,0.1662817552,1
0.3226666667,0.1925064599,0.339556004,0.3299293009,0.3799873338,0.3773941192,0.5450656018,0.6039865514,0.4082629942,0.3725153725,0.4758258897,0.5854971501,0.543281366,0.5557097792,0.5349583709,0.4743537553,0.4648222982,0.5700779221,0.7453187461,0.6786172945,0.6751686341,0.8602392393,0.9048988285,0.9311433986,0.7831967213,0.8304780161,0.9175591254,0.6894277813,0.5717329545,0.4902524768,0.4048746679,0.3061109863,0.0991256715,0.0667317708,0.1633425386,0.1359144167,0.0728187186,0.1097015701,0.1702508961,0.2093681917,0.2800231616,0.3446886447,0.1547398997,0.1178899694,0.1808815112,0.1937525802,0.1011194715,0.0178896301,0.0392857143,0.1617076326,0.143718593,0.3523537803,0.2115384615,0.775,0.1972972973,0.3919413919,0.4351464435,0.2044025157,0.2644628099,0.1408775982,0
0.4142222222,0.1634366925,0.2911200807,0.4760408484,0.53989867,0.4834097653,0.5687393041,0.1609029779,0.1734044129,0.2738452738,0.0932936339,0.357979734,0.3006681514,0.3687066246,0.3319289798,0.3216975371,0.2518909958,0.2701298701,0.2581527456,0.1148330479,0.2900505902,0.369594111,0.3102236422,0.5167403664,0.5110655738,0.3380855397,0.4801427934,0.5025526484,0.3817978896,0.3028656653,0.3570520966,0.4757357897,0.5343937638,0.5746527778,0.6271862535,0.7517065716,0.7163787448,0.6023708017,0.5279359055,0.5996732026,0.7119861031,0.5788766789,0.4722735675,0.3395497536,0.2770463652,0.3320489886,0.3149201688,0.5048514251,0.3780612245,0.3001293661,0.2603015075,0.1041369472,0.3974358974,0.45625,0.1540540541,0.4212454212,0.7991631799,0.4308176101,0.91184573,1,0
0.2195555556,0.2273901809,0.2386478305,0.310290652,0.3356554782,0.2662530348,0.3211637193,0.5377041306,0.44987413,0.5554125554,0.5177938466,0.4865421153,0.4071269488,0.1876340694,0.1713311265,0.1914308976,0.1801885815,0.2392727273,0.2040816327,0.1266053082,0.2413575042,0.6086289745,0.7886048988,0.8223836597,0.8401639344,0.8195758955,0.9071842927,1,0.786525974,0.5068712049,0.6320896384,0.6853516064,0.4689771411,0.1892361111,0.0784494221,0.0253693327,0.1483708725,0.1659561194,0.1590765338,0.1079520697,0.1554140127,0.0645909646,0.0632426723,0.1513254296,0.0847166571,0.0765102518,0.10423931,0.3041237113,0.362755102,0.3479948254,0.1376884422,0.1184022825,0.1282051282,0.0875,0.1,0.3443223443,0.2133891213,0.1509433962,0.1763085399,0.2240184758,0
0.1564444444,0.2564599483,0.2719475277,0.2847604085,0.1751108296,0.2036687348,0.2789503708,0.626560999,0.1674811195,0.0237380237,0.2781794981,0.3766624446,0.2354862658,0.4335646688,0.4515999599,0.5486464482,0.4421303492,0.3555324675,0.310961498,0.2150042808,0.1984612142,0.0928330437,0.2072417465,0.4913666035,0.362602459,0.2910027555,0.4815930388,0.4805360562,0.4464285714,0.3883029722,0.331408109,0.3971017749,0.4375855894,0.3844401042,0.2015955815,0.1661742231,0.0734747431,0.1793698659,0.3038161501,0.3899782135,0.2955414013,0.3606837607,0.3174016372,0.2227254562,0.2884945621,0.2375120407,0.1409432923,0.3013947847,0.3163265306,0.1901681759,0.072361809,0.2610556348,0.5673076923,0.453125,0.7675675676,0.315018315,1,0.6949685535,0.520661157,0.207852194,0
0.1866666667,0.1253229974,0.0766902119,0.1798900236,0.2150094997,0.2711087132,0.2952082145,0.3888088377,0.444098919,0.4412984413,0.3767191266,0.3559214693,0.3453600594,0.1934384858,0.1386297522,0.2907592103,0.3404828515,0.3648831169,0.2615190406,0.1672731164,0.1172006745,0.1149166752,0.1529286475,0.3462834281,0.5667008197,0.7058823529,0.8221775993,0.8454584131,0.9021915584,1,0.998729352,0.8434059762,0.6220372906,0.6027560764,0.6762810678,0.7728986246,0.8455062322,0.7323489654,0.6244992621,0.6090413943,0.4716850029,0.4035409035,0.4800633747,0.6254162781,0.6192043503,0.3273703041,0.1936135071,0.4890842935,0.4653061224,0.2833117723,0.2060301508,0.3038516405,0.4711538462,0.2125,0.1405405405,0.0695970696,0.2259414226,0.1540880503,0.0716253444,0.0346420323,0
0.1804444444,0.5342377261,0.4969727548,0.1453260016,0.332488917,0.4140814675,0.3918996007,0.4846301633,0.4768251148,0.4867724868,0.4311640437,0.5394236859,0.5695619896,0.5625236593,0.518106129,0.6524526766,0.8369080924,0.8416623377,0.8257942352,0.8344392123,0.7891020236,0.850424292,0.9618743344,1,0.9341188525,0.9291961184,0.8962516734,0.6919804297,0.6266233766,0.538404176,0.2888991568,0.229498989,0.1254608659,0.3102213542,0.3529712591,0.2186449312,0.2254537503,0.2259540397,0.160341556,0.198583878,0.3143022583,0.3332112332,0.019672564,0.1309444518,0.2587292501,0.2377872575,0.1846210314,0.2083080655,0.112755102,0.2393272962,0.1507537688,0.2339514979,0.5961538462,0.765625,0.3621621622,0.4432234432,0.4728033473,0.2830188679,0.0303030303,0.0692840647,0
0.1564444444,0.0897932817,0.1659939455,0.1068342498,0.1044965168,0.0882114918,0.1314888762,0.1933237272,0.2464090034,0.3514943515,0.374592372,0.4547181761,0.5076466221,0.3443533123,0.2695355602,0.1877671484,0.1504507305,0.1931428571,0.3233747107,0.5175513699,0.7058389545,0.8280339434,0.8790202343,0.9494630449,0.962807377,1,0.9635207497,0.8579025739,0.786525974,0.6106317247,0.5025990528,0.4102448888,0.2165806384,0.2672526042,0.3441751048,0.418848701,0.4834900503,0.4297598004,0.357790428,0.3196078431,0.180775912,0.1377289377,0.2409559018,0.1751698415,0.0878649113,0.1746250172,0.1328684162,0.0033353548,0.1081632653,0.1888745149,0.1165829146,0.0656205421,0.1666666667,0.38125,0.2783783784,0.1135531136,0.2217573222,0.320754717,0.2231404959,0.0692840647,0
0.2088888889,0.1072351421,0.1205852674,0.0011783189,0.0902469918,0.1578095495,0.2966343411,0.2358309318,0.2144232193,0.2169312169,0.1050616759,0.3088980367,0.2016332591,0.2974132492,0.2918045942,0.286586607,0.036265672,0.1065974026,0.2625710078,0.3487799658,0.3252529511,0.2232900521,0.3831735889,0.544640977,0.599795082,0.5594824488,0.615015618,0.7524994682,1,0.8362629168,0.520850179,0.4538305999,0.4910987043,0.4163411458,0.1615014831,0.0617422313,0.0201180844,0.1583653946,0.2308665402,0.2217864924,0.2789808917,0.34004884,0.2078162134,0.0745970428,0.0413566113,0.1249483969,0.1734263168,0.0812613705,0.0954081633,0.403622251,0.1236180905,0.1569186876,0.3685897436,0.1125,0.172972973,0.0402930403,0.1338912134,0.0157232704,0.1184573003,0.1639722864,1
0.0657777778,0.2958656331,0.1432896065,0.0938727416,0.1852438252,0.259239277,0.6103822019,0.5492315082,0,0.252967253,0.1654615057,0.2621912603,0.4442464736,0.134637224,0.214464841,0.2336657847,0.2321003005,0.2504935065,0.189774879,0,0.0979131535,0.0981494735,0.1126730564,0.1348704991,0.2290983607,0.1098598299,0,0.5060625399,0.7081980519,0.6048790881,0.4338685457,0.630307796,0.7058885495,0.6296657986,0.5627493096,0.7476311768,0.914170129,0.9222210669,0.9843980603,1,1,0.9590964591,0.7183786639,0.3440788597,0.624069834,0.7543690656,0.7814277849,0.868405094,1,1,0.3889447236,0.2353780314,0.4615384615,0.3125,0.5297297297,0.4945054945,0.1087866109,0.4937106918,0.2892561983,0.2956120092,1
0.1386666667,0.0775193798,0.0055499495,0.0326001571,0.1120962635,0.0963042892,0.0393610953,0.154418828,0.1959129276,0.1332761333,0.0871969375,0.0688727042,0.1207126949,0.0988012618,0.0315979537,0.1087929982,0.1323178945,0.3404675325,0.291184515,0.2503210616,0.1683178752,0.1927205807,0.1570820021,0.1874078753,0.0519467213,0.037857913,0.3402498884,0.6155073389,0.7940340909,0.7345264728,0.5217742867,0.2033250955,0.4387443379,0.4392361111,0.2121305104,0.3107488538,0.4514541876,0.5405011958,0.6482184272,0.5704793028,0.2452808338,0.2700854701,0.2150778981,0.0856533902,0.0701202061,0.0480253199,0.1682877592,0.2774408733,0.1510204082,0.1759379043,0.0673366834,0.3067047076,0.8012820513,0.40625,0.6135135135,0.1355311355,0.0627615063,0.141509434,0.2424242424,0.182448037,1
0.1991111111,0.0600775194,0.1321897074,0.27572663,0.3644711843,0.3835985972,0.2763833428,0.2716138329,0.3026802902,0.3457743458,0.3638168155,0.4314439519,0.4687453601,0.5064984227,0.5190089277,0.6029920619,0.7136048078,0.7482597403,0.7607826636,0.7964469178,0.8940767285,0.9230140067,0.9323748669,0.9845230575,0.9770491803,1,0.9883980366,0.9017230377,0.726663961,0.548098434,0.4007161834,0.3723882274,0.1655957021,0.0568576389,0.0271044288,0.1244014264,0.2408703258,0.1737548092,0.1310352098,0.2303921569,0.1636363636,0.2731379731,0.3118563507,0.161049687,0.0897252433,0.1293518646,0.260414755,0.3295936931,0.2255102041,0.2419146184,0.1316582915,0.0271041369,0.2019230769,0.421875,0.0162162162,0.4725274725,0.1882845188,0.7578616352,0.2093663912,0.1570438799,0
0.1706666667,0.2028423773,0.1902119072,0.0699135899,0.321089297,0.2827083895,0.3351397604,0.2187800192,0.1587442618,0.237952238,0.5373599887,0.6138378721,0.5625835189,0.6063091483,0.6498144247,0.8051088948,0.9812454668,1,0.9376183463,0.8343321918,0.8003794266,0.8425518863,0.5965921193,0.5593809223,0.768954918,0.7848328741,0.5092592593,0.2543075941,0.4936079545,0.6407798019,0.5490354626,0.4101325545,0.341198778,0.3309461806,0.1387951314,0.1260315843,0.1945112618,0.1542060934,0.0666244993,0.2482570806,0.2178343949,0.2409035409,0.0727488777,0.1799653657,0.2322552948,0.230494014,0.3222609653,0.4129775622,0.2474489796,0.2820181113,0.0864321608,0.032810271,0.3141025641,0.196875,0.1918918919,0.3296703297,0.1171548117,0.0849056604,0.0330578512,0.1454965358,1
0.1635555556,0.1065891473,0.1997981837,0.103299293,0.1998100063,0.3946587537,0.3465487735,0.3131604227,0.4402487783,0.5435435435,0.4558343967,0.5435402153,0.5581291759,0.3833438486,0.3310261812,0.2890291065,0.204642006,0.1045194805,0.310961498,0.4036815068,0.4614249578,0.3535425826,0.4013844515,0.4592545799,0.6113729508,0.671259135,0.6233824186,0.7542012338,0.7951501623,0.8484073719,0.9556428324,0.7419680971,0.4576003371,0.3231336806,0.1209982612,0.098013245,0.1183030833,0.149422897,0.3409234662,0.5895424837,0.6517660683,0.6130647131,0.7067599683,0.6356733715,1,0.8089995872,0.733345568,0.824742268,0.7974489796,0.6520051746,0.0452261307,0.0998573466,0.6282051282,0.278125,0.0891891892,0.0989010989,0.2468619247,0.2641509434,0.1900826446,0.0831408776,0
0.3706666667,0.2913436693,0.0171543895,0.2054202671,0.0668144395,0.1516050715,0.4110096977,0.3342939481,0.1331260181,0.1651651652,0.1162625833,0.3386637112,0.2706755754,0.2355835962,0.1081352192,0.1907185019,0.2195627396,0.6552727273,0.8258994319,0.8129280822,0.7909991568,0.8959206625,0.9642172524,0.843651295,0.6543032787,0.1902479933,0.1135653726,0.5393533291,0.5663555195,0.4542452328,0.7545339032,0.8083576724,0.4927841567,0.4002821181,0.5458729672,0.5485481406,0.107697354,0.3585317667,0.4469744887,0.4589324619,0.254313839,0.1721611722,0.4396620016,0.3202344478,0.1285060103,0.1850832531,0.233253808,0.1137052759,0.356122449,0.8163001294,0.2020100503,0.2796005706,0.6762820513,0.375,0.1324324324,0.2527472527,0.3221757322,0.320754717,0.1597796143,0.2286374134,1
0.176,0.2254521964,0.236629667,0.1637863315,0.1836605446,0.128135959,0.1511694238,0,0.0901821413,0.1964821965,0.1229264143,0.224509183,0.541796585,0.4195583596,0.1687230414,0.099124771,0,0.3554285714,0.7265937303,0.9919734589,0.9791315346,0.8865146713,0.6498402556,0.3983996631,0.3211065574,0.6844375225,0.9566041946,0.7184641566,0.4780844156,0.104506232,0.2318355088,0.4147382611,0.2805224903,0.3118489583,0.3257645495,0.2038716251,0.230920621,0.24363107,0.1379928315,0.2913943355,0.2545454545,0.2056166056,0.2590440982,0.1124284002,0.1343732112,0.1714600248,0.2543585979,0.3405093996,0.3857142857,0.5601552393,0.0522613065,0.1954350927,0.3942307692,0.40625,0.1405405405,0.1648351648,0.2594142259,0.2830188679,0.1597796143,0.0369515012,1
0.1831111111,0.2099483204,0.007568113,0.0966221524,0.0861304623,0.2007013758,0.4321163719,0.3009125841,0.1463053458,0.0334620335,0.0405501205,0.1814439519,0.3103192279,0.4750788644,0.520814525,0.6803378791,0.7431354264,0.7672727273,0.7588891227,0.8530607877,1,0.8847766077,0.7930777423,0.8694461992,0.9043032787,0.9317119923,0.8712628291,0.627738779,0.2867288961,0.1928198572,0.230102807,0.2113008313,0.186453176,0.119140625,0.0832566227,0.0170147733,0.0789416138,0.1029427056,0.101201771,0.1456427015,0.0874348581,0.0468864469,0.0796144706,0.1499933395,0.1123354322,0.0865556626,0.1414938521,0.1679805943,0.2428571429,0.3971539457,0.1457286432,0.1398002853,0.2948717949,0.021875,0.1243243243,0.2490842491,0.2217573222,0.1100628931,0.1157024793,0.0554272517,1
0.28,0.3869509044,0.1846619576,0.0781618225,0.1184293857,0.2457512814,0.303479749,0.4207492795,0.3808677625,0.5725725726,0.7026797108,0.8082647245,0.7973273942,0.4595583596,0.2928077039,0.2964583757,0.2768625013,0.2435324675,0.5206185567,0.7786815068,0.8683600337,0.8637153665,0.6919062833,0.6747736366,0.7220286885,0.8552773452,1,0.9804296958,0.8969155844,0.5789922233,0.4544299411,0.5579645024,0.4296850311,0.2687717014,0.0563567557,0.2102903719,0.1367811065,0.3717375481,0.605734767,0.5532679739,0.2270990156,0.5267399267,0.480327436,0.541761023,0.6934745278,0.2581532957,0.1591117636,0.4011522135,0.4515306122,0.1785252264,0.3216080402,0.1897289586,0.0448717949,0.1625,0.2513513514,0.1391941392,0.2259414226,0.1509433962,0.08815427,0.1200923788,0
0.8853333333,0.519379845,0.2835519677,0.223487824,0.1798606713,0.3269490154,0.2181973759,0.4056195965,0.1664445432,0.1796081796,0.3147596767,0.3791956935,0.3878247958,0.3411987382,0.3803791754,0.3019539996,0.3737436535,0.1784935065,0.2865558595,0.2877782534,0.281618887,0.272773745,0.3194888179,0.2173089071,0.3961065574,0.3519827483,0.411200357,0.7104871304,0.7555803571,0.6355598168,0.752454661,0.7034374298,0.4630780575,0.6001519097,0.6473355835,0.3901171676,0.0915154166,0.2975980035,0.2884250474,0.1347494553,0.5499710481,0.9684981685,0.9714813837,0.6997469029,0.8317115054,1,1,1,0.8096938776,0.6067270375,1,1,1,0.91875,0.6648648649,0.304029304,0.7280334728,0.6635220126,0.6225895317,0.2309468822,0
0.0417777778,0.0006459948,0.0373360242,0.0011783189,0.1117796073,0.2020501753,0.2735310896,0.2163784822,0.2815045165,0.3153153153,0.3095136821,0.4186193794,0.2883444692,0.0548895899,0.1166616511,0.2692855689,0.401201948,0.5095064935,0.5641699979,0.5882919521,0.6577782462,0.7825375728,0.8907348243,0.9818909244,1,0.8155025758,0.5599062918,0.2593065305,0,0.203792479,0.3852373802,0.5070770613,0.5163804909,0.6000434028,0.5139613378,0.3659704534,0.220642904,0.1390246439,0.1588656968,0.3412854031,0.2565141865,0.289010989,0.3362820174,0.2754762222,0.2401259302,0.197055181,0.2022389429,0.2507580352,0.1892857143,0.1617076326,0.0834170854,0.0998573466,0.2115384615,0.20625,0.0756756757,0.2197802198,0.1422594142,0.1037735849,0.0303030303,0.0715935335,0
