0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,class
0.7446772104,0.1592350554,0.7411714616,0.1624131526,0.7400455738,0.1592350554,0.7417802201,0.1650781025,0.7353719637,0.1682598022,0.7410936867,0.1677147701,0.7692238614,0.1719749604,0.7624919219,0.1762873323,0.7614192549,0.1762873323,0.7589712998,0.1853037789,0.7525716875,0.1758953071,0.7437786952,0.1694270624,0.7471330214,0.1229930464,0.7086921436,0.1266632106,0.6681047642,0.1103694393,0.6361645786,0.0976436364,0.6064797639,0.0853237792,0.5399966395,0.0726628599,0.4778083745,0.0668988911,0.4032710215,0.0645061394,0.3799448901,0.0818497679,0.3677479847,0.0996510216,0.3520708376,0.136196832,0.3252420606,0.17985455,0.2800996908,0.2327316713,0.2426473383,0.2602784312,0.1959808786,0.2903189844,0.1751236731,0.3301907298,0.1645887859,0.3636363636,0.1645887859,0.4127021134,0.1666687786,0.4519197486,0.1826924272,0.5049544476,0.1885465675,0.5506728159,0.1932390075,0.5884418714,0.2430525387,0.6088457865,0.2659088719,0.6666618182,0.3233417322,0.6920608363,0.3535627758,0.6047103633,0.3689759668,0.6349155374,0.3705245629,0.7974659664,0.364803591,0.8227841871,0.3790158664,0.8602446557,0.4149402873,0.8830805795,0.4424309775,0.8750028929,0.4703506508,0.8272971988,0
0.569740155,0.0859874802,0.5600024329,0.082795625,0.5480158951,0.0796175277,0.537553945,0.0730145234,0.5175647828,0.0634968526,0.5035674375,0.0632826598,0.4962796665,0.0605076701,0.459997415,0.0641070019,0.4187825585,0.0705177021,0.371790283,0.0862616281,0.3273238461,0.1140083023,0.3084609746,0.1328865032,0.3287306377,0.1283410724,0.3130399013,0.189994816,0.2887991068,0.2173869071,0.2723291572,0.2458036364,0.2476896454,0.2730449398,0.1849965749,0.2941194057,0.1409924138,0.3239378774,0.092650767,0.3512534258,0.1134528292,0.3914614273,0.1712745315,0.3523144803,0.188261988,0.3942678414,0.1917511181,0.4316571358,0.1818188747,0.4799943447,0.1887172599,0.5000073972,0.1884336598,0.5225825332,0.2208138146,0.5534559583,0.2543609711,0.5987432797,0.3017418099,0.653976439,0.340687051,0.7019232101,0.3798111458,0.7590784015,0.4057230146,0.8108088386,0.437204191,0.8435406136,0.4884231917,0.8537506429,0.5249957113,0.8821527273,0.5888594164,0.8603206385,0.6380764904,0.7198910279,0.6792529334,0.7328009161,0.6968430447,0.8955681753,0.7017170739,0.9145569058,0.7023553845,0.9378835323,0.7116158138,0.9476946431,0.7111156603,0.9196428801,0.7035524862,0.8635055829,0
0.6595736879,0.7866272271,0.6588285384,0.7834353718,0.6580878881,0.7834353718,0.6619732326,0.7841244154,0.6580878881,0.7873061152,0.6650906903,0.7879777984,0.6873380372,0.7929971796,0.6875016156,0.80128214,0.6852865147,0.7980698669,0.6794856499,0.8051177299,0.6778328536,0.8208541476,0.6865619816,0.8405333257,0.712642517,0.6737935177,0.7021734293,0.840000576,0.6961276104,0.8428040975,0.6971680038,0.84176,0.7060266687,0.8464260439,0.6924995799,0.8408323119,0.6814610837,0.8450586392,0.6702917436,0.8494650295,0.680730616,0.8505365434,0.6952037401,0.8327363291,0.7017083699,0.835126891,0.7038804981,0.8345350572,0.6904224157,0.8363730619,0.678915823,0.7774029855,0.6658309735,0.7193522764,0.6675064625,0.6886784763,0.6608434434,0.6708421922,0.6658329358,0.6634941097,0.659312949,0.6538498816,0.6586556506,0.6534595589,0.6515503173,0.6418897224,0.6449292556,0.6190490185,0.645832361,0.5952391448,0.6340941831,0.5959563636,0.6445335506,0.5809482014,0.6422622653,0.4816700461,0.6268374023,0.484127483,0.5999956463,0.5822727012,0.5600864916,0.5854437778,0.5396173109,0.6055805542,0.5331964672,0.6123156186,0.5232296056,0.5922615451,0.5098817541,0.5543203979,0
0.5035444523,0.821655087,0.5058816374,0.8184769898,0.5035197369,0.8184769898,0.5046893887,0.8158728417,0.498834019,0.7968237859,0.4964448429,0.7373407339,0.4838614496,0.6624200316,0.4450045237,0.6025642801,0.4162500492,0.5160267505,0.3948697554,0.4409004334,0.3917492805,0.3778512629,0.4228815412,0.3255783914,0.4850551052,0.2326218033,0.4934846574,0.279995392,0.4827639997,0.2842818546,0.4749380223,0.2929309091,0.4652854404,0.3174097665,0.4250022619,0.3563933152,0.394252315,0.408451347,0.343330469,0.4802811885,0.3588421455,0.5480429235,0.4256859706,0.5907420788,0.4694383173,0.6881687131,0.478158081,0.7913662357,0.4668294306,0.8872708422,0.4607879164,0.8869853387,0.4422072692,0.8516144316,0.4441601386,0.8239009944,0.4463855189,0.8150535596,0.4588528035,0.822222527,0.4656791312,0.80128214,0.4711561166,0.7623718616,0.4797068778,0.6891911614,0.4396143712,0.6190490185,0.4328698302,0.5340092572,0.4250034662,0.4781090909,0.4603849032,0.4412688399,0.4644371377,0.3455453864,0.4528343135,0.3280365896,0.4231604382,0.3797523384,0.392705903,0.3924107393,0.3811524955,0.4409920389,0.3921149675,0.4984667286,0.3919213905,0.5446387015,0.3952527937,0.5487489516,0
0.6122980273,0.7802572745,0.6117632747,0.7898053243,0.611242817,0.7834353718,0.6173730685,0.7777747302,0.611242817,0.7936558004,0.6152079675,0.7911357795,0.6352277101,0.7866272271,0.6299987075,0.7980698669,0.611673162,0.80128214,0.6,0.7987274685,0.5850522332,0.8045592064,0.5845775943,0.8338882829,0.6069009533,0.6657772541,0.5978290433,0.8266660907,0.575434382,0.829425108,0.5664431601,0.8316509091,0.5601888974,0.8225259495,0.5174940868,0.8131483751,0.4856375368,0.8204164829,0.4523222562,0.8315346144,0.4538249577,0.8327337576,0.4659912227,0.825618399,0.4694383173,0.8279578217,0.4563111426,0.8345350572,0.4299788881,0.8436464175,0.4093161169,0.7945201426,0.3768803097,0.7451608857,0.3553254865,0.7264168886,0.3391436639,0.7147326084,0.3341670642,0.7206412771,0.3284209993,0.7307644379,0.3293290681,0.7491695063,0.3198074643,0.7500072974,0.3019343882,0.731294816,0.3171316658,0.7142899126,0.3068222676,0.7205381818,0.338331348,0.7047602068,0.3410054512,0.586390022,0.329144065,0.5952356735,0.290525869,0.7120229889,0.2381947703,0.7151942429,0.2312674085,0.7391242517,0.2448122811,0.7476980991,0.2525291349,0.7261943639,0.2569194757,0.6824516289,0
0.1773081718,0.2324826305,0.1741134967,0.2292907753,0.173303758,0.2324826305,0.1924882401,0.2127075991,0.229508157,0.187308858,0.2945438469,0.164556789,0.3895702373,0.1656050079,0.4700012925,0.2019301331,0.5482292118,0.2532018886,0.6230794724,0.3418582825,0.6855612408,0.456033209,0.7412966035,0.5946810954,0.7839054613,0.5641763116,0.7695634484,0.7766689707,0.7564630823,0.8060191005,0.7516273024,0.8013527273,0.750007779,0.7611022647,0.6999961225,0.653980687,0.6344591129,0.5105641837,0.536788426,0.3619992877,0.4459131336,0.2597853827,0.332482517,0.2028533214,0.212708806,0.2078875246,0.1237884423,0.2518025858,0.0663385982,0.2727272727,0.0465679131,0.2671282529,0.0150684576,0.2612912666,0.0177669304,0.2452860947,0.0448796462,0.225708598,0.1022394699,0.2127075991,0.1813677661,0.1826980325,0.3076921165,0.1683086443,0.424823585,0.172290493,0.5289908463,0.2244915952,0.6273065954,0.3503342884,0.7022675092,0.5218909091,0.7708714347,0.634913669,0.7845245306,0.562822373,0.7735922187,0.5820128617,0.7473673899,0.7310118362,0.7017170739,0.6772164964,0.6359759635,0.5652115582,0.5705450403,0.4461613717,0.4888880997,0.3452373299,0.3952527937,0.295266196,1
0.5224644944,0.8821627571,0.5200048659,0.8789846598,0.5199136956,0.8726147073,0.52347607,0.8730200091,0.5175647828,0.8634886241,0.5225651165,0.8544321102,0.5384605516,0.8503129944,0.5374951532,0.8461431954,0.5329947906,0.8493554685,0.5282030888,0.8434592983,0.5257701738,0.8501653416,0.5397970601,0.8571387565,0.5793156808,0.6791415437,0.5760925028,0.8266660907,0.5711223178,0.8127085952,0.5751611533,0.8013527273,0.5763930942,0.784987615,0.5524951854,0.768169452,0.5378634486,0.7499885916,0.5177145111,0.7347599213,0.5356168495,0.7188604987,0.5566682728,0.6939443787,0.5696778557,0.6774228512,0.5728114161,0.6654649428,0.5577426788,0.6581837033,0.5490198563,0.599322415,0.5326569847,0.5451580986,0.5329947906,0.5157175461,0.5286670191,0.4921658112,0.5336694042,0.4825486512,0.5269587034,0.467953422,0.5312449512,0.458746204,0.5250645631,0.4425698357,0.5193251495,0.4183760433,0.5300941966,0.3911542135,0.5249957113,0.3939345455,0.5438905692,0.3841216726,0.5481201869,0.3167530475,0.5408872033,0.3095223674,0.5178963065,0.3639214635,0.4871188949,0.3607626172,0.475374519,0.3695648091,0.4792544873,0.3692253091,0.4808145036,0.3452373299,0.4782589149,0.309188795,0
0.0614656921,0.3630597785,0.0705918132,0.3917176859,0.0866482467,0.4203755933,0.1126812526,0.4666675809,0.1381790356,0.5111153778,0.1544006582,0.5443074315,0.1786529827,0.582802504,0.1975054931,0.6217963807,0.2055925153,0.6378162081,0.2128189832,0.6645457808,0.2164881143,0.6840498136,0.2388080816,0.7010017797,0.3034510709,0.5534802597,0.3282577275,0.6766747307,0.351296182,0.648823198,0.3681932917,0.5993309091,0.3773112522,0.5324221515,0.3574946038,0.4705820802,0.355093005,0.419007925,0.3460492766,0.369168357,0.3773121624,0.352304523,0.4181328055,0.33096069,0.4425392331,0.3333384947,0.461167412,0.3525142964,0.4717453769,0.3963586094,0.4926441705,0.4178095365,0.5100542984,0.4419375967,0.5431510714,0.4811307939,0.5685700656,0.5360562274,0.6059848123,0.6031789569,0.6249984161,0.6794926824,0.6538460582,0.7557706839,0.6706385489,0.8006801133,0.6884124031,0.8129187728,0.7129583422,0.806127397,0.7318186839,0.8282763636,0.7687348056,0.7968237859,0.7928960803,0.6361263561,0.8071268864,0.6005270839,0.8063160874,0.6708873219,0.7896953378,0.6234215243,0.7794400925,0.58695903,0.77594074,0.5476882627,0.7696988434,0.4910758597,0.7588899004,0.437320026,0
0.0827446283,0.5127330261,0.0870628307,0.5063630735,0.0889971595,0.499993121,0.0938945713,0.492066322,0.0936828774,0.492066322,0.0950129558,0.4841827528,0.0942912123,0.4808970214,0.0949980613,0.4743641222,0.0863021428,0.467953422,0.0794856499,0.4728517404,0.0798955335,0.4657989165,0.1069742917,0.4584648947,0.1747118759,0.3556148497,0.1913085307,0.4266747307,0.1982791855,0.4147197781,0.191715879,0.4040436364,0.1666686613,0.3856746874,0.1224909201,0.3702352836,0.0992278826,0.3591518231,0.0708439573,0.3476611492,0.1134528292,0.3629892691,0.173800935,0.3558657586,0.2176006978,0.3512534258,0.2451449854,0.3453194928,0.2481523918,0.3454608291,0.2647084912,0.3184945187,0.2713491466,0.2935520283,0.299492186,0.2830245069,0.3291775718,0.2727272727,0.3690806183,0.2698410522,0.3995083442,0.266023289,0.435090388,0.2607251315,0.463012387,0.2567500511,0.4830975186,0.2449012578,0.5231410507,0.2346925281,0.5431846649,0.2558981818,0.5845750876,0.2761907374,0.606699403,0.2460727182,0.618448316,0.2592596825,0.6168443508,0.325943769,0.6094341988,0.3449317207,0.6145543191,0.3819881026,0.6369293938,0.406151429,0.6505062448,0.4077358835,0.6640316004,0.3955401956,0
0.6122980273,0.6910779391,0.6094154857,0.6910779391,0.608906012,0.6942697943,0.6079797279,0.695242536,0.5761180946,0.685711151,0.5249475016,0.6677147701,0.4714560616,0.6496801266,0.3925035543,0.6570483087,0.3147266071,0.6602605818,0.2487174389,0.6677340105,0.1958746402,0.6873003588,0.181591368,0.7076324703,0.222989074,0.5748608127,0.2282628975,0.7233310293,0.2284524926,0.7257451635,0.2440125746,0.7306472727,0.2708350786,0.7440286624,0.2825033282,0.7370175491,0.3263680786,0.7218174351,0.3841971065,0.7132681975,0.4854858951,0.7153091658,0.5743010067,0.7117468907,0.6381390587,0.727606336,0.6820335597,0.7446077822,0.6953256592,0.7563661498,0.6960730894,0.71575459,0.6834195007,0.6806532978,0.6624414439,0.6635195349,0.6059848123,0.6489037553,0.5436354963,0.6380953687,0.4632335238,0.6282070808,0.3990370873,0.6435649211,0.3317391514,0.6689191161,0.2681169374,0.676869049,0.2430525387,0.6802733084,0.2045505284,0.7070690909,0.2269830797,0.7111098921,0.2447758934,0.5942383657,0.2641557431,0.6111099048,0.2989502212,0.7341834796,0.3304665511,0.746842365,0.3918577824,0.757759192,0.475103454,0.7630773362,0.545455495,0.741070074,0.5928878753,0.6963742279,0
0.4822655161,0.2006328679,0.4776473451,0.2006328679,0.4824400603,0.1942629153,0.4859148434,0.1936585433,0.4871257782,0.1904768435,0.4964448429,0.1898753213,0.5186016677,0.1847148655,0.5175003231,0.1858964596,0.5228516317,0.1826980325,0.5256445947,0.1789135175,0.5360835732,0.179159924,0.5572102833,0.1760721052,0.6045952476,0.1363573359,0.610866472,0.1633402454,0.6163822784,0.1605334258,0.6296317155,0.1548945455,0.6481511179,0.1467622081,0.6449999354,0.1384047356,0.6527361572,0.1337977822,0.6594024258,0.1290277627,0.6886560812,0.1494634566,0.7204026618,0.1530278107,0.7481623805,0.1684499017,0.7621306349,0.1906389856,0.7641235008,0.21818496,0.7720516492,0.2191795008,0.7738692162,0.2290305049,0.786796835,0.2452860947,0.7905186751,0.2664572133,0.8104766448,0.2793724372,0.8088244611,0.2980767899,0.8197086406,0.3234291906,0.8233814179,0.3378382323,0.8212595377,0.3503438345,0.8263867696,0.3571376093,0.822728202,0.4040436364,0.8329775975,0.4254014839,0.8347321969,0.3743490342,0.8322833066,0.407407746,0.8147295554,0.5284778026,0.7939888546,0.5601252801,0.7880087502,0.5931706767,0.7883831136,0.6276948557,0.7838406922,0.6279786777,0.7747064287,0.6072431208,0
0.3498863331,0.1815230102,0.3505869473,0.1815230102,0.3512883908,0.1815230102,0.3544566183,0.1841271583,0.3489515858,0.1841271583,0.3586717589,0.1803740362,0.3821295702,0.1624131526,0.3949980613,0.1506445315,0.4162500492,0.1442338313,0.4384569497,0.1565545035,0.4690731265,0.1628649828,0.5199017452,0.1860468454,0.5977019008,0.1604292282,0.6326142517,0.2233310293,0.6616422391,0.2474968575,0.6906238772,0.2693672727,0.729172102,0.2969302902,0.7425066887,0.3287243266,0.7597932021,0.3732374013,0.7738459154,0.4265209111,0.8021089104,0.5017833533,0.8186328771,0.5693882885,0.8190632091,0.6451542976,0.8058245117,0.7194181999,0.7739553932,0.7854595724,0.7377371162,0.7739706774,0.7035151074,0.7580651904,0.6801952525,0.7578519807,0.6458749662,0.764893084,0.6309193817,0.7904741007,0.6053828706,0.80128214,0.5889476314,0.818474743,0.5632410262,0.8344668554,0.5362338749,0.8401316563,0.5277724921,0.8265373595,0.4977240308,0.8552145455,0.5010694216,0.8412715828,0.4832677165,0.7094190303,0.4570288566,0.7169266848,0.4189482621,0.8639200965,0.3690971078,0.8670915581,0.3426156769,0.878879596,0.3361028341,0.88615111,0.3333382074,0.8571443265,0.3379434222,0.8050114136,0
0.5011855582,0.8598748022,0.4658840703,0.856682947,0.4121785077,0.8343949921,0.3591532886,0.822222527,0.3114779505,0.8031734712,0.2755338876,0.7784765134,0.2431686979,0.7484075119,0.2124983844,0.7179430375,0.1903580942,0.6891018097,0.1743620335,0.6773125017,0.1778328536,0.6677548723,0.2213948583,0.6544864803,0.3057448915,0.5026682376,0.3413063953,0.6033350613,0.3620707713,0.5953216881,0.3943360077,0.5858618182,0.4305553229,0.5972811984,0.4524938929,0.5986128135,0.4934801976,0.5985914422,0.5340555313,0.5878172274,0.6121296448,0.5800664145,0.6800974098,0.55871908,0.7408308632,0.5448028119,0.7888338428,0.5215844107,0.8132702602,0.4727209891,0.8259817276,0.3698607844,0.8241147281,0.2806477236,0.8197981866,0.2138374178,0.793006975,0.1692780629,0.7655841058,0.1396930757,0.7156759634,0.1153926035,0.6682748353,0.0957099474,0.6157552561,0.0878309349,0.5603856288,0.0816386505,0.5185215769,0.0782308427,0.4659051119,0.1212072727,0.4475319166,0.152378732,0.4184152462,0.14660005,0.3794569053,0.150791483,0.334737392,0.186705893,0.2789665383,0.1867047811,0.2569623112,0.2080754091,0.2572653808,0.2030710622,0.260602731,0.1845230901,0.258891433,0.1476288863,0
0.3356963015,0.678338034,0.3341159297,0.6815298892,0.3348944321,0.678338034,0.3380243402,0.6793614658,0.3348944321,0.6825431655,0.3372916948,0.6803740362,0.3473893521,0.6847079865,0.3424970919,0.6923002368,0.3350260468,0.6923002368,0.3282030888,0.6964832859,0.3247388338,0.7100963906,0.3457695127,0.7242522533,0.4114983402,0.5641763116,0.4173955264,0.6766747307,0.4030186678,0.6789331484,0.3899770111,0.68688,0.375001496,0.6826049776,0.3324975119,0.657433705,0.305485813,0.6654903333,0.2452279995,0.7025068516,0.2823293501,0.6939550472,0.3173761867,0.6583547281,0.3349681774,0.6809996439,0.34465459,0.6906389856,0.3194145578,0.6909059491,0.306372518,0.6575385025,0.2763762958,0.6193508828,0.2791927463,0.6037738412,0.2718177482,0.6238235175,0.2942640176,0.6222280127,0.2892152515,0.6121734074,0.2956743496,0.6303625658,0.298325492,0.6385183455,0.2946913596,0.6292465029,0.3217631072,0.6394533833,0.3249994713,0.6531927273,0.351173264,0.6380953687,0.3598360301,0.5445020316,0.3543004851,0.5555558095,0.336838038,0.6772169377,0.3025753335,0.7120225953,0.3019311585,0.7298134896,0.3112073607,0.7230806858,0.311112318,0.7053529413,0.3162008045,0.6629455502,0
0.5437312083,0.8503129944,0.5435314154,0.8471348972,0.5409812644,0.8471348972,0.5469472856,0.847621268,0.5363076543,0.838089883,0.5225651165,0.8101246787,0.5260551636,0.7611474169,0.5100038775,0.7051216372,0.4644727001,0.6506376085,0.4230794724,0.6134236895,0.4072193796,0.5863223809,0.4104453618,0.548165796,0.4482707802,0.401067295,0.4456507812,0.4533293013,0.4331919749,0.4214092728,0.4270115868,0.3939490909,0.4189826062,0.3925011795,0.3775026173,0.3979192203,0.3577117248,0.408451347,0.3297082564,0.4408590496,0.3482839526,0.5089013929,0.3753141726,0.5658370102,0.4009771143,0.5949862967,0.4296079347,0.6546649677,0.4201469957,0.7418194386,0.4191112181,0.7637033421,0.4120573641,0.7677503867,0.4187825585,0.7924523176,0.4264275492,0.8181818182,0.436406534,0.847621268,0.4313645982,0.8589645958,0.4423109905,0.8712841643,0.4486869592,0.8783823229,0.4420370393,0.8469348772,0.4560150695,0.7755198002,0.4454484141,0.6936,0.4282690426,0.5999972572,0.4184152462,0.4790577012,0.4025214732,0.44708761,0.3684239169,0.490500108,0.3240318231,0.4588649603,0.3104887456,0.4689377413,0.3174285475,0.4769198459,0.3292961871,0.4791701488,0.3280632007,0.4651772574,0
0.718680486,0.2133727729,0.715297123,0.2133727729,0.7166290921,0.2133727729,0.7183090045,0.2158755846,0.7142922871,0.2127075991,0.7244661124,0.2120222016,0.7543425273,0.2101946757,0.7499935375,0.2019301331,0.738587306,0.1858964596,0.7230728442,0.1725232561,0.7010313399,0.1563638922,0.6840798899,0.1428612435,0.6827634239,0.1016009425,0.6456516804,0.1133287253,0.60775815,0.1036799445,0.5751611533,0.0942836364,0.5370434641,0.0819179052,0.4674999031,0.0761158779,0.4020949758,0.0880272585,0.3378787665,0.1254509701,0.3271812081,0.1814869477,0.3400487049,0.2313250419,0.3471915865,0.2974931484,0.3422327295,0.3597091,0.3292337475,0.4290965644,0.3357831646,0.4623259805,0.3467304045,0.4871026631,0.388326838,0.5220072814,0.4314170416,0.5548664058,0.4787978804,0.5936475719,0.507343158,0.6282070808,0.5360545435,0.6699696317,0.5632410262,0.692577133,0.5917928993,0.6870812272,0.6412009196,0.6700756741,0.6727280845,0.6801309091,0.7194816294,0.6476130395,0.7468633728,0.5287940353,0.7631004415,0.5132245261,0.7599930341,0.5949319327,0.7446300531,0.5759561766,0.7430399029,0.5652115582,0.7448133537,0.5507720856,0.7414151458,0.5119044252,0.7371575001,0.462397551,0
0.3640641424,0.6687899842,0.362350222,0.6687899842,0.3653455445,0.6687899842,0.3685466293,0.669843795,0.3653455445,0.669843795,0.3681767386,0.6677147701,0.3821295702,0.6719680814,0.3750032312,0.6794788364,0.3680273983,0.6794788364,0.3641015444,0.6837027631,0.360822407,0.6970660663,0.3805959592,0.7142775131,0.4321902659,0.5748608127,0.434782511,0.7133373654,0.4288799107,0.7157181454,0.4270115868,0.7205381818,0.4189826062,0.7201433121,0.3799971565,0.7197225627,0.3394346805,0.7535175918,0.3079014467,0.7777743369,0.3298139357,0.7864741875,0.3627212231,0.761557028,0.393645597,0.7419289906,0.3932047363,0.7553922178,0.3636326683,0.7745416843,0.3480365447,0.7294542334,0.3291418773,0.6806532978,0.3350260468,0.6572297995,0.3291775718,0.6520455561,0.3416448564,0.6634941097,0.3480365447,0.6762804093,0.3437454172,0.7062689802,0.3341328921,0.7229779036,0.3188431135,0.7108851534,0.3472180834,0.6802733084,0.3295467097,0.69024,0.3618785509,0.685711151,0.3849398633,0.5837663682,0.3689759668,0.6111099048,0.3473630362,0.753158656,0.3154447895,0.759487943,0.3104887456,0.7608717235,0.3112073607,0.7630773362,0.3292961871,0.7440529303,0.3280632007,0.7158682732,0
0.6335769635,0.7643255142,0.6305942461,0.7643255142,0.6299856886,0.7675173695,0.6314509435,0.7682570594,0.6229510579,0.7523759891,0.6080730926,0.7278531197,0.5880821039,0.6655981289,0.5124983844,0.6057627072,0.4111719088,0.567312352,0.2974348777,0.5686918597,0.1958746402,0.6123830296,0.139305786,0.6677765658,0.1310342041,0.5855568646,0.063043835,0.8466678187,0.0387929786,0.9498360135,0.0501081865,0.9090909091,0.0509271338,0.8225259495,0.0424976412,0.692038626,0.0940039416,0.5774630748,0.1553101272,0.4802811885,0.2691247886,0.4199335855,0.4231725898,0.4341629898,0.5598940722,0.5053806729,0.6601866213,0.6115116857,0.7125251196,0.8254551738,0.7230381287,0.8287692513,0.7010080279,0.7677503867,0.6725846029,0.7201271532,0.6383971739,0.6551738147,0.6034965125,0.5936475719,0.5343081972,0.5384572782,0.4831738835,0.5511484338,0.4224298443,0.5608161359,0.3478277158,0.5442135888,0.3055590461,0.5476158989,0.2477316683,0.6060654545,0.2398249957,0.6539627247,0.2175737648,0.6125587071,0.1781947055,0.6746068299,0.1431541254,0.8512608649,0.1180206777,0.8449310372,0.1370453851,0.8074523662,0.2053935544,0.7261512163,0.2666709837,0.6101201114,0.3241090687,0.5264631665,1
0.7399594221,0.9203824723,0.7364758835,0.917190617,0.7330230508,0.917190617,0.739437953,0.9206357914,0.72131481,0.9174540916,0.693593349,0.8987395418,0.6426812059,0.8917245649,0.5674938607,0.8814089694,0.5025390702,0.865375296,0.458977928,0.8594280509,0.4510313399,0.8762259903,0.4676620754,0.8970090131,0.5402256501,0.7005336475,0.6065281552,0.819998848,0.6702663675,0.7625446087,0.7342025796,0.7138036364,0.7870356851,0.6928373437,0.7824968657,0.6851176418,0.7623984234,0.6830897005,0.7002690633,0.670253782,0.6411578545,0.6298926913,0.5994869057,0.5729549403,0.555014821,0.53405695,0.5024268799,0.5071948036,0.4619134844,0.5127322997,0.4583296375,0.4828754457,0.4773843236,0.448389749,0.5609180018,0.4088056295,0.6408983665,0.3667781645,0.718203267,0.3333379047,0.7671477628,0.3076997632,0.7956731068,0.3003321975,0.7923614993,0.3006801133,0.7729560298,0.2823116257,0.7106486052,0.217691573,0.6318146889,0.1986472727,0.6017124031,0.1904768435,0.5732240201,0.1361280524,0.5345899693,0.11375161,0.5010476019,0.1360826377,0.4720971333,0.1487407055,0.481795477,0.1708055285,0.545649567,0.1507657052,0.6020228902,0.1041659702,0.6501972468,0.066852542,0
0.7163093696,0.0764256724,0.7129371693,0.0796175277,0.7096065692,0.0796175277,0.7159546013,0.0793642086,0.7096065692,0.0793642086,0.7173435178,0.085443211,0.7394483643,0.0796175277,0.7225022619,0.0737161292,0.6928971644,0.0512856015,0.6461589448,0.0415436001,0.6056657073,0.0195454865,0.5746235066,0.0199351283,0.565517102,0.0187123155,0.5260894682,0.040003456,0.4892265249,0.0668949475,0.461872296,0.1010181818,0.4282455666,0.143356334,0.3624966072,0.1799306407,0.305485813,0.2253540409,0.2506797019,0.272393664,0.2717711573,0.3487531901,0.3148628059,0.4092579212,0.3569627293,0.4802811885,0.3859266063,0.5539532571,0.3980315891,0.6254614575,0.4142073318,0.6369890373,0.4221116625,0.6451594922,0.4492382789,0.6729473455,0.4812861803,0.7116043498,0.5286799118,0.7492080036,0.5661771228,0.7756393393,0.6081735728,0.7953777499,0.6443937728,0.8108088386,0.6811568865,0.8027212884,0.7453664643,0.7891117479,0.7818148064,0.8114472727,0.8244089397,0.7904741007,0.849377001,0.6596826962,0.8679315039,0.6693154195,0.8589410785,0.819626457,0.8347606226,0.835443436,0.82226124,0.8540330089,0.8215806534,0.8584631663,0.818182198,0.8333329048,0.8122553572,0.7799459221,0
0.8085140189,0.5636926464,0.8141232285,0.5573226938,0.8126560392,0.5573226938,0.8098515998,0.5619128598,0.8032846035,0.5587311601,0.7458461765,0.5537950457,0.6947787043,0.5414046915,0.6024945069,0.5609016518,0.4974609298,0.5769214793,0.3974415059,0.5750821211,0.3118537469,0.5667768944,0.2562213048,0.5847207073,0.2620672196,0.4679118442,0.2652172643,0.590000576,0.2823254394,0.5919697167,0.3507573053,0.5993309091,0.435186803,0.6279930408,0.4999935375,0.6470597028,0.5874706406,0.6690041222,0.656669531,0.6487465742,0.7414197632,0.6476801033,0.8236726614,0.6370009378,0.8679694857,0.6415775049,0.8810653175,0.6510753357,0.8648686413,0.6654570589,0.8406807152,0.6301392156,0.7864305942,0.5967753174,0.7284310252,0.5849046351,0.6533656511,0.5893449616,0.6059848123,0.6317456834,0.5220548171,0.634617781,0.449519165,0.6336560259,0.3818596404,0.6148749234,0.3188431135,0.5816386505,0.2800921023,0.5680258614,0.2068182726,0.5723927273,0.1970038481,0.5745985161,0.2113005105,0.4921420437,0.2536748046,0.4947103039,0.3094752195,0.6075911642,0.3562165574,0.6392387499,0.4154160559,0.6832328469,0.4917075871,0.7015338031,0.5636393641,0.6845243759,0.6343909359,0.6351003522,0
0.6335769635,0.09553553,0.6305942461,0.09553553,0.6252999707,0.0923574328,0.6291086763,0.0920635791,0.61826534,0.0920635791,0.6152079675,0.0917728441,0.6203463759,0.0891655775,0.5949980613,0.0865375296,0.5609180018,0.0801268294,0.5256445947,0.0862616281,0.4819582134,0.0846971083,0.4552258961,0.0863712039,0.462069359,0.0695127867,0.4239142407,0.1066614826,0.3771574249,0.1304379235,0.3355064489,0.1649890909,0.2824077952,0.2013741448,0.2049916633,0.2387515322,0.1566642369,0.2746383535,0.1171622973,0.3118312869,0.1530392317,0.3629892691,0.2040266184,0.3985733393,0.2371682646,0.4408590496,0.2524231153,0.4820052213,0.2481523918,0.4872677003,0.2549007185,0.5000073972,0.2512535398,0.5161303809,0.2715689748,0.5566076183,0.2967523175,0.5987432797,0.336655364,0.6507947392,0.3774471914,0.6858895366,0.4230726211,0.7392748685,0.4558435036,0.7837940395,0.4830975186,0.8061155519,0.5208313138,0.8129307178,0.5681768511,0.8552145455,0.6359759635,0.8571389388,0.6820109025,0.7329866793,0.7148902921,0.7566065488,0.7326302156,0.9272162541,0.7317605971,0.9525346523,0.7366189449,0.9751534129,0.7468942334,0.9846207629,0.7454571661,0.9553600128,0.7332033681,0.8969342605,0
