0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,class
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.15,0,0.85,1,0,1,0,1,0,0,1,0,0,0.15,0,0.85,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.03,1,0.97,0,0,1,0,1,0,0,1,0,0,0.01,1,0.99,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.15,0,0.85,1,0,1,0,1,0,0,1,0,0,0.16,0,0.84,1,0
0,0.0005847953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1156862745,0.1578947368,0,0,0,0,0.37,0.08,0,1,0.2682926829,0.22,0.18,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9980392157,0,0.1,0,0.9,1,0,1,0,1,0,0,1,0,0,0.05,0,0.95,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9960784314,0,0.24,1,0.75,0,0,1,0,1,0,0,1,0,0,0.16,1,0.82,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.14,0,0.86,1,0,1,0,1,0,0,1,0,0,0.14,0,0.86,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9960784314,0,0.06,1,0.92,0,0,1,0,1,0,0,1,0,0,0.09,1,0.9,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.08,0,0.92,1,0,1,0,1,0,0,1,0,0,0.04,0,0.96,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.12,0,0.86,1,0,1,0,1,0,0,1,0,0,0.13,0,0.84,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6039215686,0,0.1,0,0.89,1,0,1,0,1,0,0,1,0,0,0.09,0,0.9,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9960784314,0,0.08,0,0.9,1,0,0.95,0,1,0,0,0.91,0,0,0.08,0,0.92,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9941176471,0,0.1,0,0.9,1,0,1,0,1,0,0,1,0,0,0.08,0,0.92,1,0
0,0.0005847953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037254902,0.0827067669,0,0,0,0,0.6,0.2,0,1,0.0536585366,0.05,0.22,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.14,0,0.86,1,0,1,0,1,0,0,1,0,0,0.14,0,0.86,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.14,0,0.86,1,0,1,0,1,0,0,1,0,0,0.27,0,0.73,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9960784314,0,0.22,0,0.77,1,0,1,0,1,0,0,1,0,0,0.22,0,0.78,1,0
0,0.0005847953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2352941176,0.7518796992,0,0,0,0,0.83,0.03,0,1,0.7317073171,0.59,0.05,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.14,0,0.86,1,0,1,0,1,0,0,1,0,0,0.24,0,0.76,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.12,1,0.88,0,0,1,0,1,0,0,1,0,0,0.12,1,0.88,0,0
0,0.0005847953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254901961,0,0,0,0,0,0.07,0.29,0,1,0,0,0.22,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9941176471,0,0.07,0,0.93,1,0,1,0,1,0,0,1,0,0,0.12,0,0.88,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.11,0,0.88,1,0,1,0,1,0,0,1,0,0,0.08,0,0.9,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1137254902,0,0.02,0,0.92,1,0.02,1,0,1,0,0,0.26,0,0,0,0,0.22,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.14,0,0.86,1,0,1,0,1,0,0,1,0,0,0.14,0,0.86,1,0
0,0.0005847953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176470588,0.015037594,0,0,0,0,0.3,0.2,0,1,0.3317073171,0.27,0.17,0.89,0,0,0,0.11,0,0
0,0.0005847953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411764706,0.007518797,0,0,0,0,0.09,0.27,0,1,0.0048780488,0.01,0.24,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9980392157,0,0.09,0,0.9,1,0,1,0,1,0,0,1,0,0,0.18,0,0.82,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1,0,0.87,1,0,1,0,1,0,0,1,0,0,0.08,0,0.87,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9941176471,0,0.08,0,0.92,1,0,1,0,1,0,0,1,0,0,0.08,0,0.92,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.06,0,0.94,1,0,1,0,1,0,0,1,0,0,0.07,0,0.93,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.02,0,0.98,1,0,1,0,1,0,0,1,0,0,0.05,0,0.95,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9960784314,0,0.05,0,0.95,1,0,0.96,0,1,0,0,1,0,0,0.04,0,0.96,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.11,0,0.89,1,0,1,0,1,0,0,1,0,0,0.1,0,0.9,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9980392157,0,0.29,0,0.71,1,0,1,0,1,0,0,1,0,0,0.25,0,0.75,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.14,0,0.86,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352941176,0,0,0,0.89,1,0.05,1,0,1,0,0,0.11,0,0,0,0,0.07,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9980392157,0,0.13,0,0.87,1,0,1,0,1,0,0,1,0,0,0.19,0,0.81,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.11,0,0.87,1,0,1,0,1,0,0,1,0,0,0.13,0,0.87,1,0
0,0.0005847953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294117647,0,0,0,0,0,0.06,0.25,0,1,0.2146341463,0.18,0.29,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9980392157,0,0.1,0,0.9,1,0,1,0,1,0,0,1,0,0,0.01,0,0.99,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.11,0,0.89,1,0,1,0,1,0,0,1,0,0,0.14,0,0.86,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9980392157,0,0.15,0,0.85,1,0,1,0,1,0,0,1,0,0,0.15,0,0.85,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.24,1,0.76,0,0,1,0,1,0,0,1,0,0,0.33,1,0.67,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8411764706,0,0.07,1,0.9,0,0,1,0,1,0,0,1,0,0,0.1,1,0.9,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05,0,0.95,1,0,1,0,1,0,0,1,0,0,0.04,0,0.96,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8588235294,0,0.08,0,0.92,1,0,1,0,1,0,0,1,0,0,0.06,0,0.94,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.01,0,0.99,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0
0,0.0736842105,0.0871894788,0,0,0,0.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0.0019607843,0.007518797,0,0,1,1,1,0,0,0.1102362205,0.1365853659,1,0,0.03,0,0.07,0.07,0.93,0.93,1
0,0.0005847953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0823529412,0.1278195489,0,0,0,0,0.42,0.09,0,1,0.3024390244,0.25,0.28,0.77,0,0.06,0,0.17,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9980392157,0,0.22,0,0.78,1,0,1,0,1,0,0,1,0,0,0.19,0,0.81,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.09,0,0.91,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9980392157,0,0.1,0,0.89,1,0,1,0,1,0,0,1,0,0,0.15,0,0.85,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9980392157,0,0.1,0,0.89,1,0,1,0,1,0,0,1,0,0,0.14,0,0.86,1,0
0,0.0005847953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2215686275,0.5714285714,0,0,0,0,0.68,0.05,0,1,0.6487804878,0.53,0.05,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.36,0,0.64,1,0,1,0,1,0,0,1,0,0,0.31,0,0.69,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9960784314,0,0.21,0,0.78,1,0,1,0,1,0,0,1,0,0,0.28,0,0.7,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1,0,0.89,1,0,1,0,1,0,0,1,0,0,0.09,0,0.91,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9941176471,0,0.08,0,0.92,1,0,1,0,1,0,0,1,0,0,0.08,0,0.92,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9980392157,0,0.25,0,0.75,1,0,1,0,1,0,0,1,0,0,0.32,0,0.68,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9980392157,0,0.04,0,0.96,1,0,1,0,1,0,0,1,0,0,0.07,0,0.93,1,0
0,0.0736842105,0.0871894788,0,0,0,0.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0.0019607843,0.007518797,0,0,1,1,1,0,0,0.062992126,0.0780487805,1,0,0.06,0,0.06,0.06,0.94,0.94,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.19,0,0.8,1,0,1,0,1,0,0,1,0,0,0.31,0,0.69,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.21,0,0.79,1,0,1,0,1,0,0,1,0,0,0.27,0,0.73,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.13,0,0.87,1,0,1,0,1,0,0,1,0,0,0.13,0,0.87,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9980392157,0,0.06,0,0.94,1,0,0.96,0,1,0,0,1,0,0,0.04,0,0.96,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.18,0,0.82,1,0,1,0,1,0,0,1,0,0,0.05,0,0.95,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9980392157,0,0.08,0,0.92,1,0,1,0,1,0,0,1,0,0,0.12,0,0.88,1,0
0,0.0005847953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031372549,0,0,0,0,0,0.06,0.47,0,1,0,0,0.25,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3294117647,0,0.08,1,0.91,0,0.01,1,0,1,0,0,0.81,0,0,0.05,1,0.62,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9960784314,0,0.23,0,0.76,1,0,1,0,1,0,0,1,0,0,0.22,0,0.76,1,0
0,0.0005847953,0.0004870921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235294118,0.0827067669,0,0,0,0,0.92,0.15,0,1,0.0536585366,0.05,0.95,0.06,0,0.16,0,0.78,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9568627451,0,0.07,0,0.92,1,0,1,0,1,0,0,1,0,0,0.04,0,0.96,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.18,0,0.82,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2529411765,0,0.01,0,0.92,1,0.01,1,0,1,0,0,0.52,0,0,0,0,0.47,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.09,0,0.91,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.14,0,0.86,1,0,1,0,1,0,0,1,0,0,0.13,0,0.87,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9980392157,0,0.1,0,0.9,1,0,1,0,1,0,0,1,0,0,0.13,0,0.87,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.18,0,0.82,1,0,1,0,1,0,0,1,0,0,0.18,0,0.82,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9980392157,0,0.29,0,0.71,1,0,1,0,1,0,0,1,0,0,0.33,0,0.67,1,0
0,0.0257309942,0.0935216756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2117647059,0,0.01,0,0.91,0,0.01,1,0,1,0,0,0.44,0,0,0,0,0.4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9980392157,0,0.14,0,0.86,1,0,1,0,1,0,0,1,0,0,0.11,0,0.89,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9960784314,0,0.07,0,0.93,1,0,1,0,1,0,0,1,0,0,0.04,0,0.96,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.08,0,0.92,1,0,1,0,1,0,0,1,0,0,0.03,0,0.97,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9980392157,0,0.22,0,0.78,1,0,1,0,1,0,0,1,0,0,0.25,0,0.75,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05,0,0.95,1,0,1,0,1,0,0,1,0,0,0.05,0,0.95,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9960784314,0,0.1,0,0.89,1,0,1,0,1,0,0,1,0,0,0.18,0,0.82,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.09,1,0.89,0,0,1,0,1,0,0,1,0,0,0.11,1,0.84,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9960784314,0,0.16,0,0.84,1,0,1,0,1,0,0,1,0,0,0.04,0,0.96,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.09,0,0.91,1,0,1,0,1,0,0,1,0,0,0.07,0,0.93,1,0
0,0.0005847953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450980392,0,0,0,0,0,0.04,0.42,0,1,0,0,0.65,0.47,0,0,0,0.53,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9980392157,0,0.13,0,0.87,1,0,1,0,1,0,0,1,0,0,0.12,0,0.88,1,0
0,0.0005847953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039215686,0.015037594,0,0,0,0,1,0,0,1,0.0097560976,0.01,0.51,0.63,0,0,0,0.37,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05,0,0.95,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.16,1,0.84,0,0,1,0,1,0,0,1,0,0,0.18,1,0.82,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.07,0,0.93,1,0,0.96,0,1,0,0,0.91,0,0,0.05,0,0.95,1,0
0,0.0005847953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1294117647,0.1503759398,0,0,0,0,0.31,0.07,0,1,0.2097560976,0.17,0.22,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.06,0,0.94,1,0,1,0,1,0,0,1,0,0,0.03,0,0.97,1,0
0,0.0005847953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1215686275,0.0601503759,0,0,0,0,0.14,0.08,0,1,0.0390243902,0.04,0.2,0.85,0,0,0,0.15,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9960784314,0,0.02,0,0.98,1,0,1,0,1,0,0,1,0,0,0.03,0,0.97,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9980392157,0,0.18,0,0.82,1,0,1,0,1,0,0,1,0,0,0.19,0,0.81,1,0
0.0166666667,0.0719298246,1,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.2007874016,0.2487804878,1,0,0.02,0,0.04,0.04,0.94,0.94,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9980392157,0,0.27,0,0.72,1,0,1,0,1,0,0,1,0,0,0.32,0,0.68,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05,0,0.95,1,0,1,0,1,0,0,1,0,0,0.07,0,0.93,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.14,0,0.86,1,0,1,0,1,0,0,1,0,0,0.15,0,0.85,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.03,0,0.97,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1,1,0.89,0,0,1,0,1,0,0,1,0,0,0.09,1,0.91,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.14,0,0.86,1,0,1,0,1,0,0,1,0,0,0.14,0,0.86,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.44,0,0.56,1,0,1,0,1,0,0,1,0,0,0.35,0,0.65,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9960784314,0,0.19,1,0.81,0,0,1,0,1,0,0,1,0,0,0.22,1,0.78,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9980392157,0,0.34,1,0.66,0,0,1,0,1,0,0,1,0,0,0.5,1,0.5,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9960784314,0,0.08,0,0.92,1,0,1,0,1,0,0,1,0,0,0.11,0,0.89,1,0
0,0.0005847953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529411765,0.0827067669,0,0,0,0,0.43,0.11,0,1,0.0536585366,0.05,0.58,0.55,0,0,0,0.45,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.26,0,0.74,1,0,1,0,1,0,0,1,0,0,0.31,0,0.69,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5254901961,0,0.11,1,0.88,0,0,1,0,1,0,0,1,0,0,0.12,1,0.87,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.13,0,0.87,1,0,1,0,1,0,0,1,0,0,0.13,0,0.87,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156862745,0,0,0,0.89,1,0.11,1,0,1,0,0,0.07,0,0,0,0,0.04,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231372549,0,0.07,0,0.92,1,0.01,1,0,1,0,0,0.69,0,0,0.03,0,0.44,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.12,0,0.88,1,0,1,0,1,0,0,1,0,0,0.1,0,0.9,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.14,1,0.86,0,0,1,0,1,0,0,1,0,0,0.15,1,0.85,0,0
0,0.0005847953,0.0126643936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411764706,0.0601503759,0,0,0,0,0.41,0.14,0,1,0.0390243902,0.04,0.84,0.18,0,0.16,0,0.66,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9960784314,0,0.1,0,0.89,1,0,1,0,1,0,0,1,0,0,0.18,0,0.82,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.14,0,0.86,1,0,1,0,1,0,0,1,0,0,0.14,0,0.86,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.18,0,0.82,1,0,1,0,1,0,0,1,0,0,0.18,0,0.82,1,0
0,0.0736842105,0.0871894788,0,0,0,0.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0.0019607843,0.007518797,0,0,1,1,1,0,0,0.0590551181,0.0731707317,1,0,0.06,0,0.06,0.06,0.94,0.94,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9980392157,0,0.29,0,0.71,1,0,1,0,1,0,0,1,0,0,0.33,0,0.67,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6235294118,0,0.1,0,0.9,1,0,1,0,1,0,0,1,0,0,0.09,0,0.9,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.16,1,0.82,0,0,1,0,1,0,0,1,0,0,0.18,1,0.82,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.27,0,0.73,1,0,1,0,1,0,0,1,0,0,0.18,0,0.82,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05,0,0.95,1,0,1,0,1,0,0,1,0.01,0,0.03,0,0.97,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1,0,0.9,1,0,1,0,1,0,0,1,0,0,0.12,0,0.88,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4862745098,0,0.1,0,0.89,1,0,1,0,1,0,0,1,0,0,0.1,0,0.88,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.007518797,0.33,1,0.67,0,0,1,0,1,0.0048780488,0.01,1,0,0,0.16,1,0.84,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9980392157,0,0.07,0,0.92,1,0,1,0,1,0,0,1,0,0,0.13,0,0.87,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.08,0,0.92,1,0,1,0,1,0,0,1,0,0,0.07,0,0.93,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3,0,0.7,1,0,1,0,1,0,0,1,0,0,0.18,0,0.82,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9980392157,0,0.22,0,0.77,1,0,1,0,1,0,0,1,0,0,0.16,0,0.84,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9960784314,0,0.22,0,0.77,1,0,1,0,1,0,0,1,0,0,0.31,0,0.69,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.08,0,0.92,1,0,1,0,1,0,0,1,0,0,0.15,0,0.85,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9980392157,0,0.08,0,0.92,1,0,1,0,1,0,0,1,0,0,0.09,0,0.91,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9941176471,0,0.09,0,0.91,1,0,1,0,1,0,0,1,0,0,0.08,0,0.92,1,0
0,0.0005847953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784313725,0.030075188,0,0,0,0,0.12,0.05,0,1,0.2292682927,0.19,0.23,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4078431373,0,0.01,0,0.96,1,0,1,0,1,0,0,0.84,0,0,0.01,0,0.8,1,0
0,0.0005847953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509803922,0.022556391,0,0,0,0,0.15,0.11,0,1,0.0292682927,0.03,0.89,0.12,0,0.03,0,0.85,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3117647059,0,0.04,0,0.89,1,0.01,0.99,0,1,0,0,0.64,0,0,0.02,0,0.56,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.13,0,0.87,1,0,1,0,1,0,0,1,0,0,0.1,0,0.9,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1,0,0.87,1,0,1,0,1,0,0,1,0,0,0.08,0,0.87,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9960784314,0,0.08,0,0.92,1,0,1,0,1,0,0,1,0,0,0.07,0,0.93,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9960784314,0,0.05,0,0.94,1,0,1,0,1,0,0,1,0,0,0.06,0,0.92,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7607843137,0,0.09,0,0.9,1,0,1,0,1,0,0,1,0,0,0.11,0,0.89,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.14,0,0.86,1,0,1,0,1,0,0,1,0,0,0.13,0,0.87,1,0
