0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,class
0,0,0.7431372549,0,0,0,0,0,0,0,0,0.3919338159,0,0,0,0,0,0.1891891892,0,0,0,0,0,0,0.1819491119,0.1518607443,0,0.1386138614,0,0.2142857143,0.1008,0,0,0,0.063,0.1638491547,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278567368,0,0.0045261408,0,0,0.0008733545,0.0040853382,0.0056756167,0
0,0,0,0,0,0,0,0,0,0,0,0,0.2648648649,0,0,0,0,0,0.1568,0,0.2646264626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880239521,0,0,0,0,0,0,0,0,0.0030068089,0.0208806173,0.0074219603,0
0,0,0,0,0,0,0.1182943604,0,0,0,0,0,0,0,0,0.043,0,0.2597597598,0.1850666667,0,0.1557155716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286147432,0,0.0233696656,0,0,0.0015887426,0.0040853382,0.0058939096,1
0.1175115207,0.0301120448,0.0568627451,0,0.014,0.0084033613,0,0.0162016202,0.102661597,0.0341034103,0.1111111111,0.0672182006,0.1171171171,0.12,0.0068027211,0.0105,0.0602240896,0.0045045045,0.1594666667,0,0.1215121512,0,0.0935779817,0.0594871795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014005602,0,0,0,0.0028660139,0.0147811256,0,0.014717655,0.0847909379,0.0064047607,0.0050095325,0.276895143,0.255293604,1
0,0,0,0,0.032,0,0,0,0.0608365019,0.0528052805,0,0.1334022751,0,0,0.0725623583,0.016,0,0,0.0688,0,0,0,0,0,0.030724916,0.0384153661,0,0,0.032,0,0,0,0,0,0,0.0416124837,0.1267326733,0,0.0288028803,0,0,0,0.0896358543,0.0645,0.0149393091,0,0,0,0,0.0274777336,0.0117618231,0,0,0,0.0008778938,0.0077167499,0.0129884305,0
0.0138248848,0.0455182073,0.1392156863,0,0.039,0.1820728291,0.0715268226,0.0171017102,0.1977186312,0.0286028603,0.0229885057,0.0403309204,0.0576576577,0,0.2653061224,0.0065,0.0084033613,0.1651651652,0.0693333333,0,0.0936093609,0,0.095412844,0.0194871795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012605042,0,0,0,0,0,0.0035928144,0,0,0,0.0161076369,0,0.008836751,0.0176578377,0,0.0033971857,0.0526554698,0.1463654224,1
0,0,0,0,0,0,0,0.0360036004,0,0,0,0.0837642192,0.0720720721,0,0,0,0,0,0.0650666667,0,0,0,0,0,0.1373019683,0.1470588235,0,0,0.04,0.0680272109,0,0,0,0,0,0,0.0792079208,0,0.0360036004,0,0,0,0,0.02,0,0,0,0.245,0.0300931455,0.0119386015,0.0154373928,0.0019397746,0,0,0.0005546981,0.0049931911,0.0125518446,0
0.1059907834,0.0210084034,0.0901960784,0,0.005,0.0336134454,0.0068775791,0.0252025203,0.0817490494,0.0407040704,0.0957854406,0.1003102378,0.1009009009,0.123,0,0.0125,0.0602240896,0.003003003,0.1717333333,0,0.1314131413,0,0.1926605505,0.0369230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009337068,0,0,0,0,0.0123176047,0,0.0100067738,0.1259370315,0.0077159716,0.0044403087,0.0871538811,0.3316961362,1
0,0,0.4725490196,0,0,0,0,0,0.0494296578,0,0,0.221302999,0,0,0,0,0,0,0.0138666667,0,0.1440144014,0,0,0,0.0124819971,0.0318127251,0,0,0.026,0,0,0,0.0143014301,0,0,0,0,0,0,0.0546218487,0,0,0,0,0,0,0,0,0,0.064241046,0,0,0,0,0.00123468,0.0049931911,0.0192097795,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2805333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4911297852,0,0,0,0,0.1502747773,0,0,0,0,0.0002269632,0.0004539265,0.0004365859,0
0,0,0,0,0,0,0,0,0.2433460076,0,0,0,0,0,0,0,0,0,0.0682666667,0,0.2304230423,0,0,0,0,0,0.0384038404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187819447,0,0,0.0025501589,0.0122560145,0.0086225715,1
0,0,0.5941176471,0,0,0,0,0,0,0,0,0,0,0,0,0.1515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066704567,0,0.0650286348,0,0,0.0026409442,0.0045392646,0.0045841519,1
0,0,0,0,0.105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056,0,0,0,0,0,0,0,0.0315031503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055730033,0,0,0.0009078529,0.0027235588,0.002292076,0
0,0,0,0,0,0,0,0,0.1292775665,0,0.2605363985,0,0,0,0,0.034,0,0.3063063063,0.2176,0,0.0612061206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161032083,0,0,0.0001979119,0.0018157059,0.004147566,0
0,0,0,0,0,0,0.1320495186,0,0,0.1056105611,0.367816092,0,0,0,0,0,0,0.1441441441,0.2048,0,0.0864086409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2016806723,0,0,0,0,0,0,0,0,0,0,0,0.0142250139,0,0,0.0002832501,0.0022696323,0.0021829295,1
0,0,0.0156862745,0,0,0.0700280112,0,0.0225022502,0.0152091255,0,0,0.1209927611,0.0144144144,0.025,0,0,0.0588235294,0,0,0,0,0,0,0,0.1493038886,0,0,0,0,0,0,0,0.0088008801,0,0,0.0325097529,0.0495049505,0,0,0,0,0,0,0,0,0,0,0,0.0081203726,0.0151601289,0,0,0,0,0.0009287335,0.0118020881,0.0756385069,0
0,0.181372549,0.2529411765,0,0.129,0,0,0,0,0,0,0.1334022751,0,0,0,0,0,0,0.1381333333,0,0,0,0,0,0,0,0.0387038704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602240896,0,0,0,0,0,0,0,0,0,0,0,0.0013097577,0
0,0.0665266106,0.1862745098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250666667,0.0752,0.1719171917,0,0,0.0482051282,0,0,0,0,0,0,0,0.0987394958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160019107,0.0382793254,0,0.0082825297,0,0,0.0028869723,0.0199727644,0.0505348177,1
0,0.0322128852,0,0,0.115,0,0.0316368638,0.0207020702,0,0.0253025303,0,0.0713547053,0.0414414414,0,0,0,0.0966386555,0.1036036036,0.1472,0,0.1656165617,0,0,0.0235897436,0,0,0,0,0,0,0,0,0,0,0,0.1495448635,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006822058,0.0088213673,0.0258944516,0.0059970015,0,0.0007825692,0.0231502497,0.0309975988,1
0.0207373272,0,0.0529411765,0,0.036,0.025210084,0,0.0162016202,0.0171102662,0,0,0.0744570838,0,0.036,0,0,0,0,0.1066666667,0,0.2943294329,0,0.0660550459,0.0092307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012605042,0,0,0,0.0035825173,0.0089065757,0.0075961774,0.0077590985,0.0051640846,0.0015633668,0.0025565138,0.0308669995,0.0590482427,1
0,0,0,0,0,0,0,0,0,0,0,0.0289555326,0.0504504505,0,0,0,0,0,0.0304,0,0,0,0,0,0.0412866059,0,0,0,0,0,0,0,0,0,0,0.0364109233,0,0,0,0,0,0.0252025203,0,0,0,0.0167664671,0,0,0,0.0409323479,0,0.0013239732,0,0,0.0002723559,0.0027235588,0.0055664702,0
0,0,0.1823529412,0,0,0,0,0,0,0.1540154015,0.3563218391,0,0,0,0,0,0.3921568627,0,0.2490666667,0.1488,0.0837083708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434173669,0,0,0,0,0,0,0.014286594,0.0256538397,0,0.000555606,0.0040853382,0.0053481773,1
0,0,0,0,0,0,0,0,0,0,0,0.0889348501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1702970297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005374489,0.0031774852,0.0045841519,0
0,0,0.6745098039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5165165165,0,0,0.3096309631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006600091,0.0013617794,0.0019646365,0
0,0.0609243697,0.1705882353,0,0,0,0,0,0,0.0478547855,0,0.0899689762,0,0,0,0,0,0,0.1866666667,0,0.0783078308,0,0,0.0892307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406162465,0,0,0,0,0,0,0,0.0229885057,0,0.0010313209,0.0090785293,0.0050207378,0
0,0,0.1411764706,0,0.072,0,0.0990371389,0,0,0,0,0,0.1297297297,0,0,0,0,0,0.0773333333,0,0.1305130513,0,0,0.0738461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689785863,0,0.0224459634,0.0201565884,0,0.0061561507,0.0140717204,0.0270683257,1
0,0,0,0,0,0,0,0,0,0.0181518152,0,0,0.0594594595,0,0,0,0,0,0.1066666667,0,0.0297029703,0,0,0.0338461538,0,0,0,0,0,0,0,0,0,0,0,0,0.0653465347,0,0,0,0,0,0,0,0,0.2592814371,0,0,0,0.0212241804,0,0.0068969764,0.037314676,0,0.0004920563,0.0063549705,0.0116786728,0
0,0,0,0,0.028,0,0,0,0,0,0,0.0589451913,0,0,0,0,0,0.1276276276,0,0,0,0,0,0,0.2467594815,0.2400960384,0.0684068407,0.1254125413,0.028,0.193877551,0.0912,0.0588235294,0.0313531353,0.0588235294,0.057,0.1482444733,0.0554455446,0,0,0.0588235294,0,0,0.0784313725,0,0.0266106443,0,0,0,0.0152854072,0.0553344703,0.0475373683,0.0029866371,0,0.0048918251,0.0011720381,0.0049931911,0.0333988212,0
0,0,0,0,0,0,0,0,0,0,0,0.3826266805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227846542,0,0,0.0004539265,0.0013617794,0.0018554901,0
0,0,0.1333333333,0,0,0,0,0.1224122412,0,0,0.2605363985,0.0703205791,0,0,0,0,0,0,0.1813333333,0,0.1224122412,0,0.1247706422,0.0697435897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0073280374,0.0396468432,0,0.0011184748,0.0081706764,0.0103689151,1
0,0,0,0,0,0,0,0,0,0,0,0.1023784902,0,0,0,0,0,0,0,0,0,0,0,0,0.1425828133,0.237695078,0,0,0,0,0,0,0,0,0.0245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397953383,0,0,0,0,0.0006681798,0.0049931911,0.0135341628,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595,0.1666666667,0,0.0634666667,0,0,0,0.2183486239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363630765,0.1311011161,0,0.0026100772,0.0136177939,0.0100414757,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1157333333,0,0.195319532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1013071895,0.1299401198,0,0,0,0.1407996968,0,0.0114231172,0,0.0187099702,0.000648207,0.0045392646,0.0025103689,0
0.0207373272,0,0.0705882353,0,0,0,0,0.0081008101,0,0,0.0689655172,0.1044467425,0.0324324324,0,0,0,0.0896358543,0,0,0,0,0,0,0,0.1195391263,0,0,0,0,0,0,0,0,0,0,0.0117035111,0.0356435644,0,0,0,0,0,0,0,0,0,0,0,0.0312873179,0.0396058366,0,0,0.0064967516,0,0.001160236,0.0104403087,0.068543986,0
0,0,0,0,0,0,0,0,0,0.0456545655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249024902,0,0,0,0,0,0.0456545655,0,0,0,0,0,0,0,0,0,0,0,0.0387488329,0,0,0,0,0.024824711,0.064199951,0,0,0,0.002839764,0.0122560145,0.0174634359,0
0,0.0287114846,0.0392156863,0,0.167,0.056022409,0.0275103164,0,0,0.0572057206,0.0766283525,0,0.036036036,0,0,0.0415,0.0280112045,0,0.1114666667,0,0.0558055806,0,0.1137614679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191409897,0.0371257485,0,0.02,0,0,0,0.0040642897,0,0,0.0005901044,0.0063549705,0.0189914866,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001507036,0.0004539265,0.0006548788,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571,0.4284428443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021180209,0.0031774852,0.0009823183,0
0,0,0,0,0.052,0,0,0,0,0,0,0,0,0.052,0,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286028603,0,0,0,0,0,0,0,0,0,0.1456582633,0,0,0.0934131737,0,0,0,0.014591624,0,0.0023708356,0,0,0.0003522469,0.0045392646,0.0080768391,1
0.0253456221,0,0.0215686275,0,0.011,0.0308123249,0,0,0.1958174905,0,0,0.0351602896,0,0,0,0,0,0,0.024,0,0.0198019802,0,0,0,0.0273643783,0.0408163265,0.00330033,0,0,0,0,0,0.0187018702,0,0,0,0.0435643564,0,0,0,0,0,0,0,0,0,0,0,0.01862909,0.0324047754,0.0075961774,0,0.0051640846,0,0.002185202,0.0181570586,0.0582842174,0
0.0207373272,0.012605042,0.0705882353,0,0.009,0,0.0123796424,0,0.1045627376,0.0148514851,0.0344827586,0.0858324716,0.0648648649,0,0,0,0,0.0135135135,0.1968,0.088,0.1404140414,0,0,0.0369230769,0,0,0,0,0,0,0,0,0,0,0,0.0117035111,0,0,0,0,0,0,0,0,0.0042016807,0,0,0,0,0.0106120902,0,0.010499415,0.0141595869,0,0.0056949614,0.0463004993,0.1277013752,1
0.0529953917,0.0161064426,0.0921568627,0,0.07,0.0644257703,0.0316368638,0.1269126913,0.0437262357,0.0258525853,0.0881226054,0.0486039297,0,0,0,0,0.1974789916,0.0705705706,0.0501333333,0.3024,0.297029703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0987394958,0,0,0,0,0.0107376284,0,0,0,0,0.0142126208,0,0.0396884045,0.0251540896,0,0.0050195188,0.1248297776,0.0725824056,1
0,0,0,0,0,0,0,0,0,0,0,0.0661840745,0,0,0,0,0,0,0.0682666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3801980198,0,0.1728172817,0,0.268907563,0,0.5378151261,0,0.0896358543,0.1149700599,0,0,0.0941007882,0.0185711579,0.0722862044,0,0,0,0.0007380844,0.0054471176,0.0115695263,0
0,0,0.1,0,0.103,0.1428571429,0,0,0,0,0.1954022989,0.1065149948,0,0.051,0,0,0.0714285714,0.0765765766,0.1381333333,0,0.4662466247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140231192,0,0.0114846973,0.0248209229,0,0.0056586473,0.0317748525,0.0235756385,1
0,0,0.1,0,0,0.1428571429,0,0,0,0,0,0,0.0918918919,0,0,0.0255,0,0,0.0549333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026787364,0,0,0.0001979119,0.0022696323,0.004147566,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600060006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004365859,0
0,0,0,0,0,0,0,0,0,0.0418041804,0,0,0,0,0,0,0,0,0,0,0.0684068407,0,0,0,0,0,0.0228022802,0,0.076,0,0,0,0.0418041804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233086981,0.0301396716,0,0,0.006203036,0.0024512029,0.0122560145,0.0160445318,0
0,0,0,0,0,0,0,0,0,0,0,0.6080661841,0.1171171171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325,0,0,0,0,0.1365546218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010994099,0.0036314117,0.0124426981,0
0,0,0,0,0.03,0,0,0,0,0,0,0.0785935884,0,0,0,0,0,0,0.008,0,0,0,0,0,0.0144023044,0.0090036014,0,0,0.06,0,0,0,0,0,0,0.1573472042,0.0297029703,0,0,0,0,0,0,0,0,0.0089820359,0,0,0,0.0041690354,0,0,0,0,0.0005356332,0.0163413527,0.0295786946,0
0,0,0.0470588235,0,0.049,0,0,0,0.0456273764,0,0,0,0,0.149,0,0,0.0336134454,0,0,0,0.0666066607,0,0,0,0.0235237638,0,0,0,0,0,0,0,0,0,0,0,0.0475247525,0,0,0,0,0.200720072,0,0,0,0,0,0,0,0.0087170741,0,0.0021245151,0,0.0128599526,0.0016123468,0.0544711757,0.0677799607,0
0.1129032258,0,0.1450980392,0,0.024,0.0672268908,0.0330123796,0.0441044104,0,0,0.1877394636,0.2316442606,0,0,0,0.0245,0.1386554622,0.036036036,0.2128,0,0.1791179118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0066325564,0,0.0096988731,0.0058304181,0,0.0027880163,0.0267816614,0.0247762497,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001507036,0.0004539265,0.0006548788,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185,0,0,0.1973333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001507036,0.0004539265,0.0006548788,0
0,0,0.3470588235,0,0,0,0,0,0,0,0,0.0610134436,0,0,0,0,0,0.0885885886,0.2208,0,0.1062106211,0,0,0,0,0,0,0,0,0,0,0,0.0324532453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312677658,0,0.0050803621,0.0136598367,0,0.0012029051,0.006808897,0.010805501,1
0,0,0.0784313725,0,0.04,0.056022409,0,0,0,0.0555555556,0.0766283525,0.0413650465,0,0,0,0.01,0.056022409,0.03003003,0.0426666667,0,0.0360036004,0,0.0366972477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420168067,0,0,0,0,0,0,0,0,0,0.0056850483,0,0,0.0503081792,0,0.0006600091,0.0045392646,0.0206286837,1
0,0,0.137254902,0,0,0.1960784314,0,0,0,0,0,0,0,0,0,0,0,0,0.1888,0,0.0630063006,0,0,0,0,0,0.0423042304,0,0,0,0,0,0,0,0,0,0.1386138614,0,0,0,0,0,0,0,0.0326797386,0,0,0,0.0300931455,0.0477544059,0,0,0,0,0.0003404448,0.0018157059,0.0058939096,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1539503664,0,0,0,0,0.0001091465,1
0,0,0,0,0,0,0,0,0,0.0478547855,0,0.271975181,0,0,0,0,0,0,0.0464,0,0,0,0,0,0.0417666827,0.0522208884,0,0.1925192519,0,0,0,0,0,0,0,0.1131339402,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583664961,0,0,0,0,0.0018420336,0.0045392646,0.0111329404,0
0.0437788018,0,0.037254902,0,0.087,0.1344537815,0.0123796424,0,0.0171102662,0.0214521452,0.183908046,0.0703205791,0.0342342342,0,0.0204081633,0.0145,0.149859944,0.0585585586,0.1872,0.1248,0.1404140414,0,0.0165137615,0.1394871795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0042016807,0,0,0,0.0035825173,0.0341102899,0,0.0013855533,0.0024987506,0,0.0010285974,0.0177031321,0.0329622353,1
0.0921658986,0,0.1176470588,0,0.02,0.1680672269,0.0275103164,0.0540054005,0.0380228137,0.0110011001,0.0766283525,0.1240951396,0,0,0,0.02,0.2254901961,0.0600600601,0.1178666667,0.2896,0.2358235824,0,0.0366972477,0.0615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181921546,0,0.0447379765,0.0214892554,0,0.0026745347,0.0285973672,0.055882995,1
0,0.0469187675,0.131372549,0,0.05,0,0.0220082531,0.0144014401,0,0,0,0.0341261634,0.1207207207,0.067,0.1133786848,0,0,0,0.1344,0.08,0.1359135914,0,0,0.0164102564,0,0,0,0,0,0,0,0,0.0181518152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024324158,0.0174912544,0.0026224217,0.0009078529,0.0140717204,0.0282689369,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,0,0.1081081081,0.1162666667,0,0.0648064806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336134454,0,0,0,0,0.05647148,0,0.0060964345,0,0.0049926875,0.0027235588,0.0263277349,0.0138616023,0
0.0599078341,0.0322128852,0.1941176471,0,0.053,0,0,0.0477047705,0.036121673,0.0616061606,0.0996168582,0.0754912099,0.1189189189,0,0.0136054422,0.013,0.0182072829,0.039039039,0.2016,0,0.298829883,0,0.071559633,0.0266666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026271794,0.004358537,0,0.0138247429,0.0441445944,0.0017146603,0.0111075806,0.1230140717,0.171796551,1
0.0276497696,0.0168067227,0.0235294118,0,0.132,0.1008403361,0,0.0324032403,0,0,0.1379310345,0.0744570838,0,0,0,0,0,0,0.2186666667,0,0.2709270927,0,0.0220183486,0,0,0,0,0,0,0,0,0,0.0066006601,0,0,0,0.0237623762,0,0,0.025210084,0,0,0,0,0,0,0,0,0,0.011180595,0,0.0005850114,0.0031650841,0,0.000648207,0.0149795733,0.0195372189,1
0,0,0.2470588235,0,0,0,0,0,0,0,0,0,0.227027027,0,0,0,0.3543417367,0.7597597598,0.1349333333,0,0.3411341134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585011392,0.0791271031,0,0.0006926918,0.0045392646,0.0072036673,1
0,0,0,0,0.16,0,0.0550206327,0.1080108011,0,0.0220022002,0,0.0827300931,0,0,0,0,0.2240896359,0.0600600601,0.2133333333,0,0.1800180018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217377917,0.0353156755,0,0.0007607808,0.0054471176,0.0123335516,1
0,0,0.5019607843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4608460846,0,0,0,0,0,0,0,0,0,0,0,0,0.0030576487,0.0231502497,0.0089500109,0
0.0184331797,0.0056022409,0.1490196078,0,0.085,0.2857142857,0.0343878955,0.0153015302,0.1121673004,0.00440044,0.0651340996,0.0610134436,0.0306306306,0,0.5011337868,0.0125,0.0112044818,0.1396396396,0.0858666667,0.0272,0.0378037804,0,0.1559633028,0.0082051282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168067227,0,0,0.0476190476,0.004,0.0037348273,0.0047904192,0,0,0,0.0119386015,0,0.0121312889,0.0189905047,0.0006051742,0.0058865184,0.3032228779,0.1534599432,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600060006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004365859,0
0,0.0238095238,0,0,0.068,0,0.0935350757,0,0,0.0187018702,0.1302681992,0,0,0,0,0.017,0,0.2042042042,0.1824,0,0.2457245725,0,0,0,0.0163226116,0.0204081633,0,0,0,0,0,0,0.0187018702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014779235,0.007996002,0,0.0003731276,0.0063549705,0.0103689151,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145,0,0,0.2336,0,0.0522052205,0,0,0,0,0,0,0,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270774977,0,0,0,0.0131358968,0.031646769,0,0,0,0,0.0001107581,0.0009078529,0.0058939096,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6000960154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044094417,0.0077167499,0.004365859,0
0,0,0,0,0.059,0,0.0811554333,0,0,0,0,0,0,0,0,0,0,0,0.0314666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1534460338,0,0,0,0,0,0,0,0,0.0275443511,0,0,0,0,0.0098540838,0,0.0016010838,0.0174912544,0,0.0017122106,0.0118020881,0.0137524558,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0,0,0,0.1786786787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654565457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010694507,0.0090785293,0.0065487885,0
0,0,0,0,0,0,0,0,0,0,0,0.0341261634,0,0,0,0,0,0,0.2288,0,0.2376237624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308123249,0,0,0,0,0.0109910934,0,0,0,0,0.0001389015,0.0009078529,0.0015280506,0
0,0.0014005602,0.0098039216,0,0.002,0,0,0.00450045,0,0.0192519252,0,0.0020682523,0,0,0,0.0025,0.0140056022,0.0570570571,0.0037333333,0.032,0.0153015302,0,0,0,0.0009601536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007580064,0,0.0034484882,0.0029985007,0.0009077614,0.0026527463,0.2215161144,0.3569089718,1
0.0898617512,0,0.0764705882,0,0.059,0,0,0,0,0,0,0.0196483971,0,0,0,0,0,0.0285285285,0.0314666667,0,0.0171017102,0,0,0,0.0667306769,0,0,0.0429042904,0,0,0,0,0.0324532453,0,0.0195,0,0.0376237624,0,0,0,0,0,0,0,0.0182072829,0.0113772455,0,0,0,0.0361948077,0,0,0,0,0.0014216977,0.0149795733,0.0379829731,0
