0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,class
0.6511627907,0.7692307692,0.8428571429,0.4702970297,0.2278481013,0.18,0.6556291391,0.1515151515,0.5833333333,0.7352941176,0.5414012739,0.5755743652,0.7044025157,0.1911764706,0.5454545455,0.3,0.3666666667,0.5666666667,0
0.5813953488,0.7692307692,0.9428571429,0.396039604,0.0886075949,0.2,0.6754966887,0.1515151515,0.5833333333,0.7941176471,0.5668789809,0.5973397823,0.4905660377,0.1323529412,0.1818181818,0.6,0.4666666667,0.6666666667,0
0.3255813953,0.3461538462,0.3,0.1089108911,0.1012658228,0.1,0.2516556291,0.5757575758,0.1666666667,0.3529411765,0.2675159236,0.1753325272,0.4025157233,0.3235294118,0,0.375,0.1333333333,0.1,0
0.3023255814,0.2692307692,0.4857142857,0.4158415842,0.3670886076,0.1,0.238410596,0.5454545455,0.1666666667,0.2647058824,0.2738853503,0.1825876663,0.2452830189,0.1911764706,0.1363636364,0.2,0.5666666667,0.5333333333,0
0.5813953488,0.8461538462,0.9428571429,0.6138613861,0.2784810127,0.2,0.6688741722,0.1515151515,0.5833333333,0.7352941176,0.6242038217,0.5961305925,0.6603773585,0.1764705882,0.0909090909,0.4,0.4,0.6,0
0.2093023256,0.0384615385,0.1571428571,0.1138613861,0.1392405063,0.08,0.0132450331,0.9696969697,0,0.0441176471,0.0382165605,0.0072551391,0.1132075472,0.1617647059,0.1363636364,0.5,0.3,0.2666666667,0
0.1627906977,0.1153846154,0.1714285714,0.0742574257,0.1265822785,0.08,0.0927152318,0.8181818182,0.0833333333,0.1029411765,0.076433121,0.0568319226,0.1886792453,0.3382352941,0.2727272727,0.075,0.1,0.0666666667,0
0.5813953488,0.8461538462,0.9,0.3861386139,0.1518987342,0.16,0.6688741722,0.1515151515,0.5833333333,0.8676470588,0.5732484076,0.5888754534,0.7169811321,0.2205882353,0.5454545455,0.65,0.3333333333,0.4666666667,0
0.488372093,0.6153846154,0.4857142857,0.4900990099,0.3291139241,0.1,0.4238410596,0.303030303,0.3333333333,0.5735294118,0.4012738854,0.3579201935,0.4842767296,0.1911764706,0,0.175,0.7,0.6333333333,0
0.3255813953,0.6153846154,0.6142857143,0.1831683168,0.1265822785,0.18,0.298013245,0.5151515152,0.25,0.7205882353,0.2675159236,0.2103990326,0.4842767296,0.2352941176,0.0454545455,0.275,0.2,0.3666666667,1
0.2093023256,0.4615384615,0.4142857143,0.2277227723,0.2025316456,0.12,0.1920529801,0.6060606061,0.1666666667,0.4264705882,0.2547770701,0.1402660218,0.4402515723,0.1911764706,0.0909090909,0.075,0.3666666667,0.5,1
0.6744186047,0.7692307692,0.9,0.396039604,0.1265822785,0.18,0.642384106,0.1515151515,0.5833333333,0.7352941176,0.5923566879,0.5683192261,0.6855345912,0.1764705882,0,0.375,0.3333333333,0.5333333333,0
0.4651162791,0.5,0.6571428571,0.3465346535,0.2658227848,0.16,0.2715231788,0.5151515152,0.1666666667,0.4411764706,0.2675159236,0.1970979444,0.4591194969,0.1470588235,0.6363636364,0.375,0.6,0.7,1
0.6046511628,0.8076923077,0.8428571429,0.4257425743,0.1392405063,0.16,0.7152317881,0.1212121212,0.6666666667,0.7794117647,0.5923566879,0.6493349456,0.5911949686,0.1764705882,0.5909090909,0.15,0.4333333333,0.5666666667,0
0.0930232558,0.4230769231,0.3714285714,0.1534653465,0.1518987342,0.12,0.238410596,0.5757575758,0.1666666667,0.3970588235,0.2484076433,0.1668681983,0.4025157233,0.3088235294,0.3181818182,0.3,0.1333333333,0.1333333333,0
0.4186046512,0.4615384615,0.6142857143,0.2772277228,0.2025316456,0.16,0.2913907285,0.5151515152,0.25,0.5735294118,0.2738853503,0.2128174123,0.3333333333,0.1323529412,0.0454545455,0.15,0.4333333333,0.6,1
0.4186046512,0.6153846154,0.5714285714,0.1633663366,0.1139240506,0.16,0.298013245,0.5151515152,0.25,0.6176470588,0.2866242038,0.2128174123,0.4842767296,0.25,0.4545454545,0.175,0.2333333333,0.3666666667,1
0.7674418605,0.8076923077,0.8714285714,0.5742574257,0.2405063291,0.18,0.6622516556,0.1515151515,0.5833333333,0.7205882353,0.6242038217,0.5876662636,0.6477987421,0.1617647059,0.0454545455,0.575,0.4,0.6666666667,0
0.3255813953,0.3461538462,0.3,0.198019802,0.1518987342,0.1,0.1125827815,0.7272727273,0.0833333333,0.3529411765,0.1464968153,0.0822249093,0.3333333333,0.0882352941,0.6818181818,0.075,0.7,0.7666666667,1
0.1627906977,0.1538461538,0.1714285714,0.1336633663,0.1772151899,0.04,0.1390728477,0.7272727273,0.0833333333,0.1323529412,0.1337579618,0.0967351874,0.2012578616,0.3823529412,0.1363636364,0.15,0.1333333333,0.0666666667,0
0.7906976744,0.8076923077,0.8571428571,0.4801980198,0.2151898734,0.18,0.6556291391,0.1515151515,0.5833333333,0.7794117647,0.5796178344,0.5779927449,0.7044025157,0.2058823529,0.7727272727,0.4,0.4,0.5666666667,0
0.3720930233,0.5,0.5285714286,0.3564356436,0.2151898734,0.12,0.3178807947,0.4545454545,0.25,0.4558823529,0.3312101911,0.2478839178,0.4339622642,0.1176470588,0.0909090909,0.25,0.5,0.5666666667,0
0.511627907,0.4230769231,0.5142857143,0.2772277228,0.2025316456,0.12,0.1854304636,0.6363636364,0.0833333333,0.4411764706,0.1847133758,0.1318016929,0.3899371069,0.0588235294,0.8636363636,0.05,0.8333333333,0.8666666667,1
0.3953488372,0.4615384615,0.5571428571,0.3613861386,0.2151898734,0.1,0.3046357616,0.4545454545,0.25,0.4264705882,0.3121019108,0.2321644498,0.4968553459,0.1617647059,0.5,0.275,0.5333333333,0.6,0
0.2325581395,0.3846153846,0.4,0.1089108911,0.1139240506,0.08,0.2251655629,0.6060606061,0.1666666667,0.3970588235,0.2229299363,0.1523579202,0.3899371069,0.3970588235,0.2727272727,0.225,0.1,0.0333333333,0
0.1627906977,0.1538461538,0.2857142857,0.0445544554,0.0759493671,0.08,0.0529801325,0.8787878788,0,0.1617647059,0.076433121,0.0326481258,0.1635220126,0.2941176471,0,0.175,0.1666666667,0.1333333333,1
0.1860465116,0.3846153846,0.4,0.0940594059,0.0886075949,0.12,0.2450331126,0.5757575758,0.1666666667,0.4117647059,0.2675159236,0.1704957678,0.4213836478,0.3235294118,0.0454545455,0.3,0.1666666667,0.1,0
0.3023255814,0.1153846154,0.3714285714,0.2227722772,0.164556962,0.12,0.1258278146,0.7272727273,0.0833333333,0.2352941176,0.1401273885,0.0894800484,0.0628930818,0.0441176471,0.2727272727,0.45,0.8333333333,0.9333333333,1
0.488372093,0.1538461538,0.4,0.3415841584,0.2405063291,0.1,0.2450331126,0.5151515152,0.1666666667,0.1617647059,0.2292993631,0.1874244256,0.0628930818,0.0882352941,0,0.4,0.8333333333,0.9,0
0.6046511628,0.8076923077,0.8,0.3118811881,0.0759493671,0.16,0.6821192053,0.1515151515,0.5833333333,0.8235294118,0.6178343949,0.6058041112,0.7169811321,0.1911764706,0,0.775,0.3666666667,0.5666666667,0
0.2093023256,0.3461538462,0.3142857143,0.0841584158,0.1012658228,0.1,0.2317880795,0.6060606061,0.1666666667,0.4117647059,0.2292993631,0.1596130593,0.3962264151,0.3823529412,0.0454545455,0.15,0.1,0.0333333333,0
0.2558139535,0.4230769231,0.3285714286,0.099009901,0.1139240506,0.08,0.2317880795,0.6060606061,0.1666666667,0.3823529412,0.2484076433,0.1571946796,0.3899371069,0.4117647059,0.1818181818,0.3,0.1,0.0333333333,0
0.1860465116,0.3461538462,0.4857142857,0.2574257426,0.2151898734,0.1,0.2450331126,0.5454545455,0.1666666667,0.3676470588,0.3057324841,0.1789600967,0.3018867925,0.2352941176,0,0.5,0.3666666667,0.4,0
0.1162790698,0.3846153846,0.3714285714,0.1732673267,0.1898734177,0.1,0.2317880795,0.6060606061,0.1666666667,0.3970588235,0.2611464968,0.1596130593,0.3899371069,0.3529411765,0.0454545455,0.35,0.1333333333,0.1,0
0.2325581395,0.2307692308,0.2571428571,0.1782178218,0.164556962,0.1,0.0331125828,0.8787878788,0,0.2352941176,0.0573248408,0.0253929867,0.2012578616,0.0294117647,0.3181818182,0.2,0.8,0.8666666667,1
0.3488372093,0.5,0.5142857143,0.2178217822,0.1772151899,0.14,0.2185430464,0.5757575758,0.1666666667,0.5,0.2356687898,0.1596130593,0.5660377358,0.1617647059,0.5909090909,0.275,0.4333333333,0.6333333333,1
0.3488372093,0.2307692308,0.5857142857,0.3564356436,0.1518987342,0.1,0.3642384106,0.3939393939,0.25,0.2058823529,0.3757961783,0.2841596131,0.2075471698,0.1176470588,0,0.6,0.5333333333,0.6,0
0.7209302326,0.7307692308,0.8428571429,0.5643564356,0.2151898734,0.18,0.582781457,0.2121212121,0.5,0.6764705882,0.5605095541,0.5066505441,0.5220125786,0.0882352941,0.7727272727,0.05,0.7,0.8333333333,0
0.2558139535,0.4230769231,0.4,0.3712871287,0.3544303797,0.08,0.2119205298,0.5757575758,0.1666666667,0.3382352941,0.2292993631,0.1632406288,0.4339622642,0.1470588235,0.2727272727,0.025,0.6,0.6666666667,0
0.5348837209,0.8076923077,0.8285714286,0.4702970297,0.1898734177,0.14,0.5695364238,0.2121212121,0.5,0.7058823529,0.5796178344,0.4945586457,0.8301886792,0.1617647059,0.0909090909,0.175,0.4333333333,0.5666666667,0
0.6744186047,0.8076923077,0.8285714286,0.5742574257,0.2784810127,0.16,0.7086092715,0.1212121212,0.6666666667,0.7647058824,0.6433121019,0.6372430472,0.5849056604,0.2058823529,0,0.325,0.3666666667,0.6,0
0.2325581395,0.5,0.4,0.2227722772,0.2278481013,0.12,0.2317880795,0.5757575758,0.1666666667,0.4117647059,0.2484076433,0.169286578,0.4779874214,0.2647058824,0.2727272727,0.15,0.2333333333,0.2333333333,0
0.4651162791,0.2692307692,0.4,0.0792079208,0.0379746835,0.12,0.1523178808,0.7272727273,0.0833333333,0.3382352941,0.1974522293,0.0943168077,0.1886792453,0.3088235294,0.4545454545,0.325,0.2333333333,0.0666666667,1
0.3720930233,0.2692307692,0.3428571429,0.0346534653,0.0126582278,0.1,0.1655629139,0.7272727273,0.1666666667,0.3235294118,0.178343949,0.1039903265,0.2452830189,0.3823529412,0.5454545455,0.475,0.2,0.0666666667,1
0,0.1923076923,0.2285714286,0.103960396,0.1392405063,0.06,0.1258278146,0.7575757576,0.0833333333,0.1323529412,0.1337579618,0.0822249093,0.2264150943,0.4117647059,0,0.525,0.0333333333,0.1,0
0.5348837209,0.9230769231,0.9571428571,0.5742574257,0.2405063291,0.18,0.7086092715,0.1212121212,0.6666666667,0.8529411765,0.6560509554,0.6457073761,0.7987421384,0.1617647059,0.4545454545,0.625,0.4,0.6333333333,0
0.3488372093,0.3461538462,0.3428571429,0.3217821782,0.2405063291,0.1,0.2052980132,0.5454545455,0.1666666667,0.3235294118,0.2420382166,0.1620314389,0.3144654088,0.1176470588,0.1818181818,0,0.8333333333,0.8666666667,0
0.3023255814,0.1923076923,0.5142857143,0.2425742574,0.1772151899,0.1,0.2119205298,0.6060606061,0.1666666667,0.1323529412,0.2229299363,0.1487303507,0.2075471698,0.1470588235,0,0.225,0.3666666667,0.4333333333,0
0.3488372093,0.3846153846,0.4,0.1435643564,0.1012658228,0.12,0.1059602649,0.7575757576,0.0833333333,0.4117647059,0.178343949,0.0749697703,0.2955974843,0.1617647059,0.0454545455,0.2,0.4666666667,0.4333333333,1
0.3720930233,0.1538461538,0.5428571429,0.3762376238,0.253164557,0.12,0.2649006623,0.5151515152,0.1666666667,0.1617647059,0.3121019108,0.1958887545,0.2201257862,0.1470588235,0.2727272727,0.225,0.4666666667,0.4666666667,0
0.6976744186,0.5769230769,0.9285714286,0.4851485149,0.1772151899,0.16,0.6158940397,0.1818181818,0.5833333333,0.5147058824,0.6114649682,0.5368802902,0.572327044,0.1617647059,0.2272727273,0.7,0.4666666667,0.7333333333,0
0.2558139535,0.6153846154,0.6285714286,0.4257425743,0.2151898734,0.14,0.417218543,0.3333333333,0.3333333333,0.5147058824,0.4203821656,0.338573156,0.6289308176,0.1176470588,0.5,0.175,0.5333333333,0.6,0
0.0697674419,0.3846153846,0.4285714286,0.1831683168,0.1898734177,0.12,0.2582781457,0.5454545455,0.1666666667,0.3823529412,0.2802547771,0.1850060459,0.4088050314,0.2794117647,0,0.2,0.2,0.2333333333,0
0.2790697674,0.0384615385,0.3857142857,0.2376237624,0.1265822785,0.06,0.1589403974,0.6666666667,0.0833333333,0.0588235294,0.1719745223,0.1124546554,0.0691823899,0.0441176471,0.4090909091,0.725,0.9333333333,0.9666666667,0
0.4186046512,0.3846153846,0.3857142857,0.2821782178,0.1518987342,0.1,0.2516556291,0.5151515152,0.1666666667,0.3676470588,0.2802547771,0.1910519952,0.4905660377,0.1176470588,0.5454545455,0.275,0.5666666667,0.5666666667,0
0.3953488372,0.5384615385,0.6,0.5,0.3037974684,0.1,0.4105960265,0.303030303,0.3333333333,0.5,0.3757961783,0.3446191052,0.5786163522,0.1617647059,0.3181818182,0.475,0.7333333333,0.6666666667,0
0.2325581395,0.1153846154,0.5,0.301980198,0.164556962,0.1,0.238410596,0.5757575758,0.1666666667,0.1470588235,0.2738853503,0.169286578,0.1383647799,0.1029411765,0,0.8,0.6666666667,0.7333333333,0
0.2325581395,0.2692307692,0.3,0.1534653465,0.1139240506,0.06,0.1258278146,0.7272727273,0.0833333333,0.25,0.1337579618,0.0858524788,0.358490566,0.1617647059,0.4090909091,0.05,0.3666666667,0.3333333333,0
0.4418604651,0.1538461538,0.4142857143,0.3316831683,0.1772151899,0.14,0.2847682119,0.5151515152,0.25,0.2352941176,0.2993630573,0.2103990326,0.1006289308,0.0588235294,0.2272727273,1,0.6666666667,0.9,0
0.3488372093,0.3076923077,0.3428571429,0.1336633663,0.1139240506,0.14,0.0794701987,0.8181818182,0.0833333333,0.3823529412,0.178343949,0.0556227328,0.2893081761,0.1911764706,0.1363636364,0.25,0.5,0.4333333333,1
0.2790697674,0.3461538462,0.5,0.2326732673,0.1392405063,0.12,0.1721854305,0.6363636364,0.0833333333,0.3529411765,0.2165605096,0.123337364,0.3081761006,0.0735294118,0.4545454545,0.275,0.7333333333,0.8,0
0.4651162791,0.5,0.6571428571,0.2772277228,0.2151898734,0.14,0.2450331126,0.5454545455,0.1666666667,0.4411764706,0.2675159236,0.1789600967,0.4591194969,0.1617647059,0.6818181818,0.275,0.5333333333,0.6,1
0.3255813953,0.5769230769,0.5142857143,0.1930693069,0.164556962,0.18,0.3112582781,0.5151515152,0.25,0.6029411765,0.2611464968,0.2212817412,0.4842767296,0.2352941176,0.0909090909,0.05,0.2666666667,0.4,1
0.3720930233,0.4615384615,0.4857142857,0.2871287129,0.1265822785,0.1,0.298013245,0.4545454545,0.25,0.4264705882,0.3375796178,0.2297460701,0.427672956,0.1470588235,0.3636363636,0.25,0.4666666667,0.4666666667,0
0.3953488372,0.3846153846,0.6571428571,0.3267326733,0.2405063291,0.14,0.238410596,0.5757575758,0.1666666667,0.4264705882,0.2101910828,0.1729141475,0.213836478,0.0882352941,0.0909090909,0.425,0.6666666667,0.8333333333,1
0.4418604651,0.3461538462,0.7714285714,0.4603960396,0.2278481013,0.14,0.4238410596,0.3333333333,0.3333333333,0.3382352941,0.4331210191,0.3422007255,0.251572327,0.1176470588,0.0454545455,0.725,0.5666666667,0.6333333333,0
0.4418604651,0.6153846154,0.5714285714,0.1732673267,0.1139240506,0.18,0.298013245,0.5151515152,0.25,0.6470588235,0.2675159236,0.2103990326,0.4779874214,0.2352941176,0.3181818182,0.25,0.2,0.3333333333,1
0.5813953488,0.5769230769,0.9285714286,0.5841584158,0.2658227848,0.16,0.6225165563,0.1818181818,0.5833333333,0.5294117647,0.6433121019,0.5441354293,0.5974842767,0.1617647059,0.2272727273,0.95,0.4666666667,0.7,0
0.2790697674,0.1153846154,0.1571428571,0.0445544554,0.1265822785,0.02,0.0264900662,0.9393939394,0,0.1470588235,0.0382165605,0.015719468,0.1698113208,0.4264705882,0.3181818182,0.35,0.1333333333,0.0666666667,1
0.6046511628,0.7692307692,0.8428571429,0.6633663366,0.3164556962,0.04,0.821192053,0.0606060606,0.75,0.6617647059,0.8662420382,0.7896009674,0.8364779874,0.3823529412,0.3181818182,0.55,0.2666666667,0.1,0
0.7906976744,0.6923076923,0.8857142857,0.4306930693,0.1265822785,0.2,0.6556291391,0.1515151515,0.5833333333,0.6470588235,0.6050955414,0.5840386941,0.5094339623,0.1323529412,0.8181818182,0.05,0.5,0.6,0
0.488372093,0.5384615385,0.5571428571,0.3910891089,0.2151898734,0.12,0.357615894,0.3939393939,0.25,0.4705882353,0.3949044586,0.2841596131,0.4591194969,0.1617647059,0.5,0.05,0.5333333333,0.5666666667,0
0.3488372093,0.2307692308,0.6571428571,0.4207920792,0.2025316456,0.14,0.4039735099,0.3636363636,0.3333333333,0.2058823529,0.4203821656,0.3216444982,0.2955974843,0.1470588235,0,0.575,0.5,0.5666666667,0
0.488372093,1,0.9428571429,0.6089108911,0.2911392405,0.18,0.7284768212,0.1212121212,0.6666666667,1,0.5987261146,0.654171705,0.6855345912,0.1617647059,0.4545454545,0.625,0.3333333333,0.5666666667,0
0.5348837209,0.1923076923,0.4571428571,0.396039604,0.2405063291,0.08,0.3311258278,0.3939393939,0.25,0.1911764706,0.3949044586,0.2696493349,0.1761006289,0.1764705882,0.0909090909,0.55,0.8,0.7,0
0.2325581395,0.1538461538,0.3857142857,0.2277227723,0.2025316456,0.12,0.1589403974,0.6666666667,0.0833333333,0.2352941176,0.2038216561,0.1124546554,0.0943396226,0.1764705882,0.0454545455,0.15,0.4333333333,0.4666666667,1
0.3255813953,0.5769230769,0.6285714286,1,1,0.94,0.2582781457,0.5454545455,0.1666666667,0.5588235294,0.898089172,0.1874244256,0.572327044,0.8676470588,0,0.375,0.3,0.4333333333,1
0.7441860465,0.6153846154,0.8714285714,0.4752475248,0.1898734177,0.16,0.6092715232,0.1818181818,0.5,0.5441176471,0.6114649682,0.5368802902,0.6666666667,0.1911764706,0.2727272727,0.4,0.4333333333,0.5666666667,0
0.4651162791,0.5384615385,0.5,0.495049505,0.3164556962,0.08,0.3509933775,0.3636363636,0.25,0.4705882353,0.3630573248,0.2877871826,0.4591194969,0.1470588235,0.2727272727,0.4,0.7666666667,0.7333333333,0
0.3023255814,0.2692307692,0.5285714286,0.2475247525,0.2151898734,0.14,0.1986754967,0.6060606061,0.1666666667,0.3088235294,0.2356687898,0.1451027811,0.251572327,0.1764705882,0.3636363636,0.175,0.4,0.5333333333,1
0.6279069767,0.9230769231,0.9,0.5792079208,0.2784810127,0.18,0.6887417219,0.1212121212,0.5833333333,0.8088235294,0.6050955414,0.622732769,0.8867924528,0.2058823529,0.4545454545,0.05,0.3666666667,0.4666666667,0
0.1860465116,0.1538461538,0.1571428571,0.0841584158,0.1518987342,0.06,0.059602649,0.8787878788,0,0.1029411765,0.0636942675,0.0362756953,0.1509433962,0.3382352941,0.3181818182,0.025,0.1,0.0666666667,1
0.2325581395,0.4615384615,0.4,0.0891089109,0.1139240506,0.1,0.2251655629,0.5757575758,0.1666666667,0.3823529412,0.2484076433,0.1608222491,0.4842767296,0.3676470588,0.4090909091,0.125,0.1333333333,0.0666666667,0
0.5813953488,0.7692307692,0.8714285714,0.4900990099,0.2025316456,0.14,0.5364238411,0.2424242424,0.4166666667,0.6470588235,0.5031847134,0.4594921403,0.6352201258,0.1323529412,0.2272727273,0.125,0.5,0.5666666667,0
0.1162790698,0.4615384615,0.3714285714,0.2475247525,0.2784810127,0.4,0.2450331126,0.5757575758,0.1666666667,0.4264705882,0.3503184713,0.1741233374,0.4842767296,0.4264705882,0.0454545455,0.25,0.1333333333,0.1333333333,0
0.5581395349,0.6153846154,0.7714285714,0.504950495,0.2025316456,0.14,0.4768211921,0.2727272727,0.4166666667,0.5588235294,0.4522292994,0.3966142684,0.4213836478,0.0441176471,0.1363636364,0.125,0.7,0.8,0
0.3255813953,0.3846153846,0.5571428571,0.6287128713,0.6329113924,0.88,0.238410596,0.5757575758,0.1666666667,0.4558823529,0.4394904459,0.1704957678,0.3459119497,0.4705882353,0.2272727273,0.225,0.3333333333,0.5,1
0.6279069767,0.6153846154,0.8285714286,0.4455445545,0.164556962,0.16,0.4701986755,0.2727272727,0.4166666667,0.6176470588,0.4522292994,0.3954050786,0.4339622642,0.0441176471,0.5909090909,0.2,0.7333333333,0.9,0
0.2558139535,0.3461538462,0.3142857143,0.2277227723,0.2151898734,0.16,0.1258278146,0.7272727273,0.0833333333,0.3382352941,0.1656050955,0.0894800484,0.3144654088,0.1176470588,0.3181818182,0,0.5666666667,0.6666666667,1
0.3023255814,0.4230769231,0.5428571429,0.4306930693,0.2405063291,0.08,0.3178807947,0.4242424242,0.25,0.3676470588,0.3694267516,0.2478839178,0.4465408805,0.1029411765,0.5909090909,0.275,0.6,0.6,0
0.1395348837,0.2692307692,0.4428571429,0.1831683168,0.1265822785,0.12,0.2582781457,0.5454545455,0.1666666667,0.2205882353,0.2675159236,0.1825876663,0.2767295597,0.2352941176,0.5,0.225,0.1666666667,0.2,0
0.2790697674,0.2307692308,0.4,0.3069306931,0.2405063291,0.1,0.2251655629,0.5454545455,0.1666666667,0.2352941176,0.2292993631,0.1704957678,0.213836478,0.1470588235,0.2272727273,0.325,0.5666666667,0.6666666667,0
0.3720930233,0.1923076923,0.2571428571,0.1287128713,0.1898734177,0.06,0,0.9696969697,0,0.2058823529,0.025477707,0.0036275695,0.1761006289,0.1911764706,0.6363636364,0.125,0.4666666667,0.4333333333,1
0.2093023256,0.4615384615,0.4,0.0792079208,0.0886075949,0.1,0.2317880795,0.5757575758,0.1666666667,0.3970588235,0.2420382166,0.1632406288,0.4842767296,0.3235294118,0.3636363636,0.1,0.1666666667,0.1,0
0.2093023256,0.0769230769,0.0714285714,0.0297029703,0.1012658228,0.02,0.0198675497,0.9393939394,0,0.0588235294,0.0318471338,0.0145102781,0.1886792453,0.4411764706,0.2272727273,0.225,0.1333333333,0.1,1
0.2093023256,0.3461538462,0.4,0.1287128713,0.1139240506,0.1,0.238410596,0.5757575758,0.1666666667,0.3970588235,0.2929936306,0.1656590085,0.3962264151,0.3382352941,0.4545454545,0.35,0.1666666667,0.1333333333,0
0.3953488372,0.0769230769,0.3428571429,0.2475247525,0.1518987342,0.08,0.1854304636,0.6060606061,0.0833333333,0.1470588235,0.1974522293,0.1366384522,0.0691823899,0.0735294118,0.2272727273,0.325,0.7,0.7,0
0.4418604651,0.5384615385,0.5571428571,0.3564356436,0.1518987342,0.1,0.357615894,0.3939393939,0.25,0.5,0.4140127389,0.2829504232,0.4779874214,0.1176470588,0.1818181818,0.1,0.5,0.5666666667,0
0.3953488372,0.0769230769,0.4285714286,0.3366336634,0.1898734177,0.1,0.2317880795,0.5454545455,0.1666666667,0.0882352941,0.2420382166,0.1729141475,0.1006289308,0.0441176471,0.2272727273,0.75,0.9,0.9666666667,0
0.3023255814,0.2692307692,0.2571428571,0.1336633663,0.1139240506,0.08,0.0264900662,0.9090909091,0,0.2794117647,0.076433121,0.0217654172,0.2767295597,0.0882352941,0.4545454545,0.2,0.5666666667,0.6,1
0.511627907,0.8076923077,0.8857142857,0.4059405941,0.1518987342,0.16,0.6556291391,0.1818181818,0.5833333333,0.7941176471,0.5859872611,0.5731559855,0.679245283,0.2058823529,0.0454545455,0.65,0.3333333333,0.4666666667,0
0.4418604651,0.5769230769,0.8857142857,0.5445544554,0.253164557,0.14,0.6026490066,0.1818181818,0.5,0.4852941176,0.6114649682,0.5284159613,0.5849056604,0.2205882353,0.2272727273,0.225,0.3333333333,0.4,0
0.4418604651,0.7692307692,0.7571428571,0.4851485149,0.2278481013,0.16,0.5231788079,0.2424242424,0.4166666667,0.6176470588,0.5668789809,0.4449818622,0.8050314465,0.1764705882,0.1363636364,0.05,0.4,0.5,0
0.4418604651,0.6923076923,0.7714285714,0.4554455446,0.2025316456,0.14,0.5033112583,0.2727272727,0.4166666667,0.6323529412,0.4904458599,0.4256348247,0.7924528302,0.1323529412,0.5909090909,0,0.5,0.5666666667,0
0.2093023256,0.3461538462,0.3428571429,0.0891089109,0.0886075949,0.08,0.2251655629,0.6060606061,0.1666666667,0.3382352941,0.2611464968,0.1523579202,0.4088050314,0.4264705882,0.2727272727,0.35,0.1333333333,0.0333333333,0
0.7674418605,0.6923076923,0.8285714286,0.4603960396,0.1518987342,0.16,0.5165562914,0.2424242424,0.4166666667,0.6323529412,0.5031847134,0.4377267231,0.5408805031,0.0735294118,0.6363636364,0.075,0.6666666667,0.7,0
0.2790697674,0.2307692308,0.6571428571,0.4455445545,0.2784810127,0.12,0.357615894,0.4242424242,0.25,0.2205882353,0.4331210191,0.2720677146,0.2641509434,0.2205882353,0.1363636364,0.55,0.3333333333,0.3666666667,0
0.8604651163,0.7692307692,0.7285714286,0.4603960396,0.1898734177,0.18,0.6754966887,0.1515151515,0.5833333333,0.6911764706,0.5732484076,0.6009673519,0.5471698113,0.1911764706,0.2727272727,0.625,0.4,0.6,0
1,0.8076923077,0.9142857143,0.5742574257,0.2278481013,0.2,0.6556291391,0.1515151515,0.5833333333,0.7205882353,0.5859872611,0.5852478839,0.7735849057,0.1029411765,0.9090909091,0.025,0.5333333333,0.7,0
0.5813953488,0.8076923077,0.9142857143,0.4158415842,0.1265822785,0.1,0.8079470199,0.0606060606,0.75,0.6764705882,0.7961783439,0.7762998791,0.9056603774,0.3235294118,0.2727272727,0.35,0.3,0.1333333333,0
0.3255813953,0.1923076923,0.5285714286,0.400990099,0.2784810127,0.08,0.3046357616,0.4242424242,0.25,0.1764705882,0.2993630573,0.2442563482,0.1509433962,0.1029411765,0.0909090909,0.35,0.7333333333,0.8,0
0.6744186047,0.8461538462,0.7714285714,0.3811881188,0.1139240506,0.14,0.6953642384,0.1212121212,0.6666666667,0.8382352941,0.6369426752,0.6311970979,0.6729559748,0.2205882353,0.1818181818,0.125,0.3666666667,0.4333333333,0
0.2790697674,0.4230769231,0.6,0.1534653465,0.1012658228,0.2,0.2715231788,0.5454545455,0.25,0.5882352941,0.2866242038,0.1934703748,0.3459119497,0.2352941176,0.3181818182,0.275,0.2333333333,0.4666666667,1
0.4418604651,0.9230769231,0.8857142857,0.6138613861,0.3417721519,0.16,0.6490066225,0.1515151515,0.5833333333,0.8382352941,0.5923566879,0.5792019347,0.7169811321,0.2205882353,0,0.1,0.3333333333,0.4,0
0.3720930233,0.5,0.5714285714,0.3267326733,0.1392405063,0.12,0.3377483444,0.4242424242,0.25,0.4558823529,0.3184713376,0.2636033857,0.3459119497,0.0294117647,0.3636363636,0.275,0.8,0.9,0
0.6511627907,0.7307692308,0.7714285714,0.4158415842,0.1518987342,0.14,0.4900662252,0.2727272727,0.4166666667,0.6323529412,0.4777070064,0.4099153567,0.6037735849,0.1176470588,0.5,0.2,0.5666666667,0.6333333333,0
0.7441860465,0.8076923077,0.9,0.4900990099,0.1898734177,0.18,0.582781457,0.2121212121,0.5,0.6764705882,0.5414012739,0.5042321644,0.7924528302,0.1323529412,0.5454545455,0.075,0.4666666667,0.6333333333,0
0.2325581395,0.1538461538,0.2571428571,0.0544554455,0.0886075949,0.06,0.0331125828,0.9090909091,0,0.2058823529,0.0636942675,0.0217654172,0.1257861635,0.1911764706,0.0909090909,0.2,0.3333333333,0.3,1
0.3023255814,0.5,0.5142857143,0.2277227723,0.2025316456,0.18,0.3046357616,0.5151515152,0.25,0.6176470588,0.2484076433,0.2128174123,0.4213836478,0.2058823529,0.2272727273,0.225,0.3,0.4333333333,1
0.4418604651,0.5,0.4857142857,0.2871287129,0.2405063291,0.18,0.3178807947,0.4848484848,0.25,0.5441176471,0.2802547771,0.2297460701,0.3962264151,0.2205882353,0.3636363636,0.1,0.2666666667,0.4,1
